STATION_ID,DATE TIME,OBS DATE,VALUE,Rounded Date,Rainfall,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
BLN,2023-12-28 05:56,2023-12-28 05:56:00,6.93,2023-12-28 06:00:00,0.04,0.1200000000000001,356,6.189999999999994
BLN,2023-12-28 06:49,2023-12-28 06:49:00,6.97,2023-12-28 07:00:00,0.04,0.1600000000000001,356,6.229999999999994
BLN,2023-12-28 07:43,2023-12-28 07:43:00,7.01,2023-12-28 08:00:00,0.04,0.2000000000000001,356,6.269999999999994
BLN,2023-12-28 09:25,2023-12-28 09:25:00,7.05,2023-12-28 09:00:00,0.04,0.2400000000000002,356,6.309999999999994
BLN,2023-12-28 13:37,2023-12-28 13:37:00,7.05,2023-12-28 14:00:00,0.0,0.2400000000000002,356,6.309999999999994
BLN,2023-12-28 17:58,2023-12-28 17:58:00,7.08,2023-12-28 18:00:00,0.0300000000000002,0.2700000000000004,356,6.3399999999999945
BLN,2023-12-28 18:41,2023-12-28 18:41:00,7.12,2023-12-28 19:00:00,0.04,0.3100000000000005,356,6.379999999999995
BLN,2023-12-28 20:25,2023-12-28 20:25:00,7.2,2023-12-28 20:00:00,0.08,0.3900000000000005,356,6.459999999999995
BLN,2023-12-29 01:37,2023-12-29 01:37:00,7.2,2023-12-29 02:00:00,0.0,0.0,356,6.459999999999995
BLN,2023-12-29 01:50,2023-12-29 01:50:00,7.24,2023-12-29 02:00:00,0.04,0.04,356,6.499999999999995
BLN,2023-12-29 04:14,2023-12-29 04:14:00,7.28,2023-12-29 04:00:00,0.04,0.08,356,6.539999999999995
BLN,2023-12-29 05:31,2023-12-29 05:31:00,7.32,2023-12-29 06:00:00,0.04,0.1200000000000001,356,6.579999999999995
BLN,2023-12-29 06:03,2023-12-29 06:03:00,7.36,2023-12-29 06:00:00,0.04,0.1600000000000001,356,6.619999999999995
BLN,2023-12-29 06:38,2023-12-29 06:38:00,7.4,2023-12-29 07:00:00,0.04,0.2000000000000001,356,6.659999999999995
BLN,2023-12-29 07:03,2023-12-29 07:03:00,7.44,2023-12-29 07:00:00,0.04,0.2400000000000002,356,6.699999999999995
BLN,2023-12-29 07:22,2023-12-29 07:22:00,7.48,2023-12-29 07:00:00,0.04,0.2800000000000002,356,6.739999999999995
BLN,2023-12-29 07:39,2023-12-29 07:39:00,7.52,2023-12-29 08:00:00,0.0399999999999991,0.3199999999999994,356,6.779999999999994
BLN,2023-12-29 15:16,2023-12-29 15:16:00,7.6,2023-12-29 15:00:00,0.08,0.3999999999999994,356,6.859999999999994
BLN,2023-12-29 15:36,2023-12-29 15:36:00,7.64,2023-12-29 16:00:00,0.04,0.4399999999999995,356,6.899999999999994
BLN,2023-12-29 15:44,2023-12-29 15:44:00,7.68,2023-12-29 16:00:00,0.04,0.4799999999999995,356,6.939999999999993
BLN,2023-12-29 15:51,2023-12-29 15:51:00,7.72,2023-12-29 16:00:00,0.04,0.5199999999999996,356,6.979999999999993
BLN,2023-12-29 15:56,2023-12-29 15:56:00,7.75,2023-12-29 16:00:00,0.0300000000000002,0.5499999999999998,356,7.009999999999994
BLN,2023-12-29 16:00,2023-12-29 16:00:00,7.79,2023-12-29 16:00:00,0.04,0.5899999999999999,356,7.049999999999994
BLN,2023-12-29 16:05,2023-12-29 16:05:00,7.83,2023-12-29 16:00:00,0.04,0.6299999999999999,356,7.089999999999994
BLN,2023-12-29 16:11,2023-12-29 16:11:00,7.87,2023-12-29 16:00:00,0.04,0.6699999999999999,356,7.129999999999994
BLN,2023-12-29 16:24,2023-12-29 16:24:00,7.95,2023-12-29 16:00:00,0.08,0.75,356,7.209999999999994
BLN,2023-12-29 17:21,2023-12-29 17:21:00,8.07,2023-12-29 17:00:00,0.1200000000000001,0.8700000000000001,356,7.329999999999994
BLN,2023-12-29 17:45,2023-12-29 17:45:00,8.11,2023-12-29 18:00:00,0.0399999999999991,0.9099999999999993,356,7.369999999999993
BLN,2023-12-29 18:18,2023-12-29 18:18:00,8.15,2023-12-29 18:00:00,0.0400000000000009,0.9500000000000002,356,7.409999999999994
BLN,2023-12-29 18:37,2023-12-29 18:37:00,8.19,2023-12-29 19:00:00,0.0399999999999991,0.9899999999999992,356,7.449999999999993
BLN,2023-12-29 18:51,2023-12-29 18:51:00,8.23,2023-12-29 19:00:00,0.0400000000000009,1.0300000000000002,356,7.489999999999994
BLN,2023-12-29 19:07,2023-12-29 19:07:00,8.27,2023-12-29 19:00:00,0.0399999999999991,1.0699999999999994,356,7.529999999999993
BLN,2023-12-29 19:22,2023-12-29 19:22:00,8.31,2023-12-29 19:00:00,0.0400000000000009,1.1100000000000003,356,7.569999999999994
BLN,2023-12-29 19:32,2023-12-29 19:32:00,8.35,2023-12-29 20:00:00,0.0399999999999991,1.1499999999999997,356,7.609999999999993
BLN,2023-12-29 19:46,2023-12-29 19:46:00,8.38,2023-12-29 20:00:00,0.0300000000000011,1.1800000000000006,356,7.639999999999994
BLN,2023-12-29 19:56,2023-12-29 19:56:00,8.42,2023-12-29 20:00:00,0.0399999999999991,1.2199999999999998,356,7.6799999999999935
BLN,2023-12-29 20:09,2023-12-29 20:09:00,8.46,2023-12-29 20:00:00,0.0400000000000009,1.260000000000001,356,7.719999999999994
BLN,2023-12-29 20:24,2023-12-29 20:24:00,8.5,2023-12-29 20:00:00,0.0399999999999991,1.2999999999999998,356,7.759999999999994
BLN,2023-12-29 20:36,2023-12-29 20:36:00,8.54,2023-12-29 21:00:00,0.0399999999999991,1.339999999999999,356,7.799999999999993
BLN,2023-12-29 20:51,2023-12-29 20:51:00,8.58,2023-12-29 21:00:00,0.0400000000000009,1.38,356,7.839999999999994
BLN,2023-12-29 21:03,2023-12-29 21:03:00,8.62,2023-12-29 21:00:00,0.0399999999999991,1.419999999999999,356,7.879999999999993
BLN,2023-12-29 21:16,2023-12-29 21:16:00,8.66,2023-12-29 21:00:00,0.0400000000000009,1.46,356,7.919999999999994
BLN,2023-12-29 21:33,2023-12-29 21:33:00,8.7,2023-12-29 22:00:00,0.0399999999999991,1.4999999999999991,356,7.959999999999993
BLN,2023-12-29 21:52,2023-12-29 21:52:00,8.74,2023-12-29 22:00:00,0.0400000000000009,1.54,356,7.999999999999993
BLN,2023-12-29 22:14,2023-12-29 22:14:00,8.78,2023-12-29 22:00:00,0.0399999999999991,1.5799999999999992,356,8.039999999999992
BLN,2023-12-29 22:29,2023-12-29 22:29:00,8.82,2023-12-29 22:00:00,0.0400000000000009,1.62,356,8.079999999999993
BLN,2023-12-29 23:07,2023-12-29 23:07:00,8.9,2023-12-29 23:00:00,0.08,1.7000000000000002,356,8.159999999999993
BLN,2023-12-29 23:14,2023-12-29 23:14:00,8.94,2023-12-29 23:00:00,0.0399999999999991,1.739999999999999,356,8.199999999999992
BLN,2023-12-29 23:33,2023-12-29 23:33:00,9.01,2023-12-30 00:00:00,0.0700000000000002,1.81,356,8.269999999999992
BLN,2023-12-30 00:07,2023-12-30 00:07:00,9.09,2023-12-30 00:00:00,0.08,0.08,356,8.349999999999993
BLN,2023-12-30 00:13,2023-12-30 00:13:00,9.13,2023-12-30 00:00:00,0.0400000000000009,0.120000000000001,356,8.389999999999993
BLN,2023-12-30 00:39,2023-12-30 00:39:00,9.17,2023-12-30 01:00:00,0.0399999999999991,0.1600000000000001,356,8.429999999999993
BLN,2023-12-30 01:07,2023-12-30 01:07:00,9.21,2023-12-30 01:00:00,0.0400000000000009,0.200000000000001,356,8.469999999999994
BLN,2023-12-30 01:20,2023-12-30 01:20:00,9.25,2023-12-30 01:00:00,0.0399999999999991,0.2400000000000002,356,8.509999999999993
BLN,2023-12-30 01:37,2023-12-30 01:37:00,9.29,2023-12-30 02:00:00,0.0399999999999991,0.2799999999999993,356,8.549999999999992
BLN,2023-12-30 02:25,2023-12-30 02:25:00,9.33,2023-12-30 02:00:00,0.0400000000000009,0.3200000000000003,356,8.589999999999993
BLN,2023-12-30 02:42,2023-12-30 02:42:00,9.37,2023-12-30 03:00:00,0.0399999999999991,0.3599999999999994,356,8.629999999999992
BLN,2023-12-30 02:52,2023-12-30 02:52:00,9.41,2023-12-30 03:00:00,0.0400000000000009,0.4000000000000003,356,8.669999999999993
BLN,2023-12-30 03:02,2023-12-30 03:02:00,9.45,2023-12-30 03:00:00,0.0399999999999991,0.4399999999999995,356,8.709999999999992
BLN,2023-12-30 03:09,2023-12-30 03:09:00,9.49,2023-12-30 03:00:00,0.0400000000000009,0.4800000000000004,356,8.749999999999993
BLN,2023-12-30 03:11,2023-12-30 03:11:00,9.53,2023-12-30 03:00:00,0.0399999999999991,0.5199999999999996,356,8.789999999999992
BLN,2023-12-30 03:14,2023-12-30 03:14:00,9.57,2023-12-30 03:00:00,0.0400000000000009,0.5600000000000005,356,8.829999999999993
BLN,2023-12-30 03:17,2023-12-30 03:17:00,9.61,2023-12-30 03:00:00,0.0399999999999991,0.5999999999999996,356,8.869999999999992
BLN,2023-12-30 03:32,2023-12-30 03:32:00,9.65,2023-12-30 04:00:00,0.0400000000000009,0.6400000000000006,356,8.909999999999993
BLN,2023-12-30 03:43,2023-12-30 03:43:00,9.68,2023-12-30 04:00:00,0.0299999999999993,0.6699999999999999,356,8.939999999999992
BLN,2023-12-30 08:57,2023-12-30 08:57:00,9.72,2023-12-30 09:00:00,0.0400000000000009,0.7100000000000009,356,8.979999999999993
BLN,2023-12-30 11:27,2023-12-30 11:27:00,9.76,2023-12-30 11:00:00,0.0399999999999991,0.75,356,9.019999999999992
BLN,2023-12-30 13:37,2023-12-30 13:37:00,9.76,2023-12-30 14:00:00,0.0,0.75,356,9.019999999999992
BLN,2023-12-31 01:37,2023-12-31 01:37:00,9.76,2023-12-31 02:00:00,0.0,0.0,356,9.019999999999992
BLN,2023-12-31 13:37,2023-12-31 13:37:00,9.76,2023-12-31 14:00:00,0.0,0.0,356,9.019999999999992
BLN,2024-01-01 01:37,2024-01-01 01:37:00,9.76,2024-01-01 02:00:00,0.0,0.0,356,9.019999999999992
BLN,2024-01-01 13:37,2024-01-01 13:37:00,9.76,2024-01-01 14:00:00,0.0,0.0,356,9.019999999999992
BLN,2024-01-02 01:37,2024-01-02 01:37:00,9.76,2024-01-02 02:00:00,0.0,0.0,356,9.019999999999992
BLN,2024-01-02 13:37,2024-01-02 13:37:00,9.76,2024-01-02 14:00:00,0.0,0.0,356,9.019999999999992
BLN,2024-01-02 15:58,2024-01-02 15:58:00,9.84,2024-01-02 16:00:00,0.08,0.08,356,9.099999999999993
BLN,2024-01-02 16:26,2024-01-02 16:26:00,9.88,2024-01-02 16:00:00,0.0400000000000009,0.120000000000001,356,9.139999999999993
BLN,2024-01-02 16:48,2024-01-02 16:48:00,9.92,2024-01-02 17:00:00,0.0399999999999991,0.1600000000000001,356,9.179999999999993
BLN,2024-01-02 17:00,2024-01-02 17:00:00,9.96,2024-01-02 17:00:00,0.0400000000000009,0.200000000000001,356,9.219999999999994
BLN,2024-01-02 17:10,2024-01-02 17:10:00,10.0,2024-01-02 17:00:00,0.0399999999999991,0.2400000000000002,356,9.259999999999993
BLN,2024-01-02 17:23,2024-01-02 17:23:00,10.04,2024-01-02 17:00:00,0.0399999999999991,0.2799999999999993,356,9.299999999999992
BLN,2024-01-02 17:32,2024-01-02 17:32:00,10.08,2024-01-02 18:00:00,0.0400000000000009,0.3200000000000003,356,9.339999999999993
BLN,2024-01-02 17:38,2024-01-02 17:38:00,10.12,2024-01-02 18:00:00,0.0399999999999991,0.3599999999999994,356,9.379999999999992
BLN,2024-01-02 17:51,2024-01-02 17:51:00,10.16,2024-01-02 18:00:00,0.0400000000000009,0.4000000000000003,356,9.419999999999993
BLN,2024-01-02 18:05,2024-01-02 18:05:00,10.2,2024-01-02 18:00:00,0.0399999999999991,0.4399999999999995,356,9.45999999999999
BLN,2024-01-02 18:09,2024-01-02 18:09:00,10.24,2024-01-02 18:00:00,0.0400000000000009,0.4800000000000004,356,9.499999999999991
BLN,2024-01-02 18:12,2024-01-02 18:12:00,10.28,2024-01-02 18:00:00,0.0399999999999991,0.5199999999999996,356,9.53999999999999
BLN,2024-01-02 18:15,2024-01-02 18:15:00,10.31,2024-01-02 18:00:00,0.0300000000000011,0.5500000000000007,356,9.569999999999991
BLN,2024-01-02 18:18,2024-01-02 18:18:00,10.35,2024-01-02 18:00:00,0.0399999999999991,0.5899999999999999,356,9.60999999999999
BLN,2024-01-02 18:42,2024-01-02 18:42:00,10.43,2024-01-02 19:00:00,0.08,0.6699999999999999,356,9.68999999999999
BLN,2024-01-02 18:47,2024-01-02 18:47:00,10.47,2024-01-02 19:00:00,0.0400000000000009,0.7100000000000009,356,9.729999999999992
BLN,2024-01-02 19:16,2024-01-02 19:16:00,10.51,2024-01-02 19:00:00,0.0399999999999991,0.75,356,9.76999999999999
BLN,2024-01-02 19:44,2024-01-02 19:44:00,10.55,2024-01-02 20:00:00,0.0400000000000009,0.7900000000000009,356,9.809999999999992
BLN,2024-01-02 20:05,2024-01-02 20:05:00,10.59,2024-01-02 20:00:00,0.0399999999999991,0.8300000000000001,356,9.84999999999999
BLN,2024-01-02 20:27,2024-01-02 20:27:00,10.63,2024-01-02 20:00:00,0.0400000000000009,0.870000000000001,356,9.889999999999992
BLN,2024-01-02 21:11,2024-01-02 21:11:00,10.67,2024-01-02 21:00:00,0.0399999999999991,0.91,356,9.92999999999999
BLN,2024-01-03 01:37,2024-01-03 01:37:00,10.75,2024-01-03 02:00:00,0.08,0.08,356,10.009999999999991
BLN,2024-01-03 01:42,2024-01-03 01:42:00,10.79,2024-01-03 02:00:00,0.0399999999999991,0.1199999999999992,356,10.04999999999999
BLN,2024-01-03 12:21,2024-01-03 12:21:00,10.83,2024-01-03 12:00:00,0.0400000000000009,0.1600000000000001,356,10.089999999999991
BLN,2024-01-04 01:37,2024-01-04 01:37:00,10.83,2024-01-04 02:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-04 13:37,2024-01-04 13:37:00,10.83,2024-01-04 14:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-05 01:37,2024-01-05 01:37:00,10.83,2024-01-05 02:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-05 13:37,2024-01-05 13:37:00,10.83,2024-01-05 14:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-06 01:37,2024-01-06 01:37:00,10.83,2024-01-06 02:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-06 13:37,2024-01-06 13:37:00,10.83,2024-01-06 14:00:00,0.0,0.0,356,10.089999999999991
BLN,2024-01-06 14:17,2024-01-06 14:17:00,10.87,2024-01-06 14:00:00,0.0399999999999991,0.0399999999999991,356,10.12999999999999
BLN,2024-01-06 14:47,2024-01-06 14:47:00,10.91,2024-01-06 15:00:00,0.0400000000000009,0.08,356,10.169999999999991
BLN,2024-01-06 15:12,2024-01-06 15:12:00,10.95,2024-01-06 15:00:00,0.0399999999999991,0.1199999999999992,356,10.20999999999999
BLN,2024-01-06 15:20,2024-01-06 15:20:00,10.98,2024-01-06 15:00:00,0.0300000000000011,0.1500000000000003,356,10.239999999999991
BLN,2024-01-06 15:23,2024-01-06 15:23:00,11.02,2024-01-06 15:00:00,0.0399999999999991,0.1899999999999995,356,10.27999999999999
BLN,2024-01-06 15:26,2024-01-06 15:26:00,11.06,2024-01-06 15:00:00,0.0400000000000009,0.2300000000000004,356,10.319999999999991
BLN,2024-01-06 15:44,2024-01-06 15:44:00,11.1,2024-01-06 16:00:00,0.0399999999999991,0.2699999999999996,356,10.35999999999999
BLN,2024-01-07 01:37,2024-01-07 01:37:00,11.1,2024-01-07 02:00:00,0.0,0.0,356,10.35999999999999
BLN,2024-01-07 13:37,2024-01-07 13:37:00,11.1,2024-01-07 14:00:00,0.0,0.0,356,10.35999999999999
BLN,2024-01-08 01:37,2024-01-08 01:37:00,11.1,2024-01-08 02:00:00,0.0,0.0,356,10.35999999999999
BLN,2024-01-08 13:37,2024-01-08 13:37:00,11.1,2024-01-08 14:00:00,0.0,0.0,356,10.35999999999999
BLN,2024-01-09 01:37,2024-01-09 01:37:00,11.1,2024-01-09 02:00:00,0.0,0.0,356,10.35999999999999
BLN,2024-01-09 10:51,2024-01-09 10:51:00,11.14,2024-01-09 11:00:00,0.0400000000000009,0.0400000000000009,356,10.399999999999991
BLN,2024-01-09 12:55,2024-01-09 12:55:00,11.18,2024-01-09 13:00:00,0.0399999999999991,0.08,356,10.43999999999999
BLN,2024-01-09 13:37,2024-01-09 13:37:00,11.18,2024-01-09 14:00:00,0.0,0.08,356,10.43999999999999
BLN,2024-01-10 01:37,2024-01-10 01:37:00,11.18,2024-01-10 02:00:00,0.0,0.0,356,10.43999999999999
