STATION_ID,DATE TIME,OBS DATE,VALUE,Rounded Date,Rainfall,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
BDC,2015-10-23 00:52,2015-10-23 00:52:00,0.31,2015-10-23 01:00:00,0.0,0.0,0,0.0
BDC,2015-10-23 12:52,2015-10-23 12:52:00,0.31,2015-10-23 13:00:00,0.0,0.0,0,0.0
BDC,2015-10-24 00:52,2015-10-24 00:52:00,0.31,2015-10-24 01:00:00,0.0,0.0,0,0.0
BDC,2015-10-25 00:52,2015-10-25 00:52:00,0.31,2015-10-25 01:00:00,0.0,0.0,1,0.0
BDC,2015-10-25 12:52,2015-10-25 12:52:00,0.31,2015-10-25 13:00:00,0.0,0.0,1,0.0
BDC,2015-10-26 00:52,2015-10-26 00:52:00,0.31,2015-10-26 01:00:00,0.0,0.0,1,0.0
BDC,2015-10-26 12:52,2015-10-26 12:52:00,0.31,2015-10-26 13:00:00,0.0,0.0,1,0.0
BDC,2015-10-27 00:52,2015-10-27 00:52:00,0.31,2015-10-27 01:00:00,0.0,0.0,1,0.0
BDC,2015-10-27 12:52,2015-10-27 12:52:00,0.31,2015-10-27 13:00:00,0.0,0.0,1,0.0
BDC,2015-10-28 00:52,2015-10-28 00:52:00,0.31,2015-10-28 01:00:00,0.0,0.0,1,0.0
BDC,2015-10-29 12:52,2015-10-29 12:52:00,0.31,2015-10-29 13:00:00,0.0,0.0,2,0.0
BDC,2015-10-30 00:52,2015-10-30 00:52:00,0.31,2015-10-30 01:00:00,0.0,0.0,2,0.0
BDC,2015-10-30 12:52,2015-10-30 12:52:00,0.31,2015-10-30 13:00:00,0.0,0.0,2,0.0
BDC,2015-10-31 12:52,2015-10-31 12:52:00,0.31,2015-10-31 13:00:00,0.0,0.0,3,0.0
BDC,2015-11-01 00:52,2015-11-01 00:52:00,0.31,2015-11-01 01:00:00,0.0,0.0,3,0.0
BDC,2015-11-03 11:52,2015-11-03 11:52:00,1.26,2015-11-03 12:00:00,0.0,0.0,4,0.0
BDC,2015-11-08 11:52,2015-11-08 11:52:00,1.26,2015-11-08 12:00:00,0.0,0.0,5,0.0
BDC,2015-11-08 13:33,2015-11-08 13:33:00,1.34,2015-11-08 14:00:00,0.08,0.08,5,0.08
BDC,2015-11-08 23:52,2015-11-08 23:52:00,1.38,2015-11-09 00:00:00,0.0399999999999998,0.1199999999999998,5,0.1199999999999998
BDC,2015-11-09 09:32,2015-11-09 09:32:00,1.5,2015-11-09 10:00:00,0.1200000000000001,0.1200000000000001,5,0.2399999999999999
BDC,2015-11-09 09:33,2015-11-09 09:33:00,1.54,2015-11-09 10:00:00,0.04,0.1600000000000001,5,0.2799999999999999
BDC,2015-11-09 09:41,2015-11-09 09:41:00,1.61,2015-11-09 10:00:00,0.07,0.2300000000000002,5,0.3499999999999999
BDC,2015-11-09 09:43,2015-11-09 09:43:00,1.69,2015-11-09 10:00:00,0.0799999999999998,0.31,5,0.4299999999999997
BDC,2015-11-09 09:46,2015-11-09 09:46:00,1.73,2015-11-09 10:00:00,0.04,0.3500000000000001,5,0.4699999999999997
BDC,2015-11-09 09:48,2015-11-09 09:48:00,1.77,2015-11-09 10:00:00,0.04,0.3900000000000001,5,0.5099999999999997
BDC,2015-11-09 09:52,2015-11-09 09:52:00,1.85,2015-11-09 10:00:00,0.08,0.4700000000000002,5,0.5899999999999997
BDC,2015-11-09 11:41,2015-11-09 11:41:00,1.93,2015-11-09 12:00:00,0.0799999999999998,0.55,5,0.6699999999999995
BDC,2015-11-09 11:52,2015-11-09 11:52:00,1.93,2015-11-09 12:00:00,0.0,0.55,5,0.6699999999999995
BDC,2015-11-09 20:12,2015-11-09 20:12:00,1.97,2015-11-09 20:00:00,0.04,0.5900000000000001,5,0.7099999999999995
BDC,2015-11-09 20:14,2015-11-09 20:14:00,2.01,2015-11-09 20:00:00,0.0399999999999998,0.6299999999999999,5,0.7499999999999993
BDC,2015-11-09 23:52,2015-11-09 23:52:00,2.01,2015-11-10 00:00:00,0.0,0.6299999999999999,5,0.7499999999999993
BDC,2015-11-10 01:06,2015-11-10 01:06:00,2.05,2015-11-10 01:00:00,0.04,0.04,5,0.7899999999999994
BDC,2015-11-10 11:52,2015-11-10 11:52:00,2.05,2015-11-10 12:00:00,0.0,0.04,5,0.7899999999999994
BDC,2015-11-14 11:53,2015-11-14 11:53:00,2.05,2015-11-14 12:00:00,0.0,0.0,6,0.0
BDC,2015-12-21 17:16,2015-11-17 17:00:00,10.39,2015-11-17 17:00:00,0.0,1.7700000000000014,7,0.0
BDC,2015-12-21 17:16,2015-12-21 17:16:00,10.39,2015-12-21 17:00:00,1.7700000000000014,1.7700000000000014,7,1.7700000000000014
BDC,2015-12-22 02:24,2015-12-22 02:24:00,11.93,2015-12-22 02:00:00,1.5399999999999991,1.5399999999999991,7,3.3100000000000005
BDC,2015-12-22 02:47,2015-12-22 02:47:00,12.01,2015-12-22 03:00:00,0.08,1.6199999999999992,7,3.3900000000000006
BDC,2015-12-22 04:07,2015-12-22 04:07:00,12.32,2015-12-22 04:00:00,0.3100000000000005,1.93,7,3.700000000000001
BDC,2015-12-22 05:38,2015-12-22 05:38:00,12.64,2015-12-22 06:00:00,0.3200000000000003,2.25,7,4.020000000000001
BDC,2015-12-22 06:04,2015-12-22 06:04:00,12.72,2015-12-22 06:00:00,0.08,2.33,7,4.100000000000001
BDC,2015-12-22 06:19,2015-12-22 06:19:00,12.76,2015-12-22 06:00:00,0.0399999999999991,2.369999999999999,7,4.140000000000001
BDC,2015-12-22 06:53,2015-12-22 06:53:00,12.83,2015-12-22 07:00:00,0.0700000000000002,2.4399999999999995,7,4.210000000000001
BDC,2015-12-22 08:51,2015-12-22 08:51:00,13.07,2015-12-22 09:00:00,0.2400000000000002,2.68,7,4.450000000000001
BDC,2015-12-22 09:45,2015-12-22 09:45:00,13.11,2015-12-22 10:00:00,0.0399999999999991,2.719999999999999,7,4.49
BDC,2015-12-22 23:53,2015-12-22 23:53:00,13.19,2015-12-23 00:00:00,0.08,2.799999999999999,7,4.57
BDC,2015-12-24 08:54,2015-12-24 08:54:00,13.31,2015-12-24 09:00:00,0.120000000000001,0.120000000000001,7,4.690000000000001
BDC,2015-12-24 15:52,2015-12-24 15:52:00,13.43,2015-12-24 16:00:00,0.1199999999999992,0.2400000000000002,7,4.8100000000000005
BDC,2015-12-26 11:53,2015-12-26 11:53:00,13.54,2015-12-26 12:00:00,0.1099999999999994,0.1099999999999994,7,4.92
BDC,2016-01-21 23:54,2015-12-30 00:00:00,26.02,2015-12-30 00:00:00,0.0,0.0,8,0.0
BDC,2016-01-21 23:54,2016-01-21 23:54:00,26.02,2016-01-22 00:00:00,0.0,0.0,8,0.0
BDC,2016-01-22 03:48,2016-01-22 03:48:00,26.1,2016-01-22 04:00:00,0.0800000000000018,0.0800000000000018,8,0.0800000000000018
BDC,2016-01-22 04:13,2016-01-22 04:13:00,26.14,2016-01-22 04:00:00,0.0399999999999991,0.120000000000001,8,0.12000000000000091
BDC,2016-01-22 04:42,2016-01-22 04:42:00,26.18,2016-01-22 05:00:00,0.0399999999999991,0.1600000000000001,8,0.16
BDC,2016-01-22 05:12,2016-01-22 05:12:00,26.26,2016-01-22 05:00:00,0.0800000000000018,0.240000000000002,8,0.24000000000000182
BDC,2016-01-22 05:28,2016-01-22 05:28:00,26.3,2016-01-22 05:00:00,0.0399999999999991,0.2800000000000011,8,0.2800000000000009
BDC,2016-01-22 05:41,2016-01-22 05:41:00,26.34,2016-01-22 06:00:00,0.0399999999999991,0.3200000000000003,8,0.32
BDC,2016-01-22 06:28,2016-01-22 06:28:00,26.5,2016-01-22 06:00:00,0.1600000000000001,0.4800000000000004,8,0.4800000000000001
BDC,2016-01-22 06:42,2016-01-22 06:42:00,26.54,2016-01-22 07:00:00,0.0399999999999991,0.5199999999999996,8,0.5199999999999992
BDC,2016-01-22 06:57,2016-01-22 06:57:00,26.57,2016-01-22 07:00:00,0.0300000000000011,0.5500000000000007,8,0.5500000000000003
BDC,2016-01-22 07:07,2016-01-22 07:07:00,26.61,2016-01-22 07:00:00,0.0399999999999991,0.5899999999999999,8,0.5899999999999994
BDC,2016-01-22 07:21,2016-01-22 07:21:00,26.65,2016-01-22 07:00:00,0.0399999999999991,0.629999999999999,8,0.6299999999999985
BDC,2016-01-22 07:45,2016-01-22 07:45:00,26.73,2016-01-22 08:00:00,0.0800000000000018,0.7100000000000009,8,0.7100000000000003
BDC,2016-01-22 07:54,2016-01-22 07:54:00,26.77,2016-01-22 08:00:00,0.0399999999999991,0.75,8,0.7499999999999994
BDC,2016-01-22 08:29,2016-01-22 08:29:00,26.85,2016-01-22 08:00:00,0.0800000000000018,0.8300000000000018,8,0.8300000000000012
BDC,2016-01-22 09:06,2016-01-22 09:06:00,26.89,2016-01-22 09:00:00,0.0399999999999991,0.870000000000001,8,0.8700000000000003
BDC,2016-01-22 09:30,2016-01-22 09:30:00,26.93,2016-01-22 10:00:00,0.0399999999999991,0.91,8,0.9099999999999994
BDC,2016-01-22 10:02,2016-01-22 10:02:00,26.97,2016-01-22 10:00:00,0.0399999999999991,0.9499999999999992,8,0.9499999999999985
BDC,2016-01-22 10:40,2016-01-22 10:40:00,27.01,2016-01-22 11:00:00,0.0400000000000027,0.990000000000002,8,0.9900000000000012
BDC,2016-01-22 11:10,2016-01-22 11:10:00,27.05,2016-01-22 11:00:00,0.0399999999999991,1.0300000000000011,8,1.0300000000000002
BDC,2016-01-22 11:17,2016-01-22 11:17:00,27.09,2016-01-22 11:00:00,0.0399999999999991,1.0700000000000005,8,1.0699999999999994
BDC,2016-01-22 11:27,2016-01-22 11:27:00,27.13,2016-01-22 11:00:00,0.0399999999999991,1.1099999999999994,8,1.1099999999999985
BDC,2016-01-22 11:40,2016-01-22 11:40:00,27.17,2016-01-22 12:00:00,0.0400000000000027,1.150000000000002,8,1.1500000000000012
BDC,2016-01-22 12:05,2016-01-22 12:05:00,27.24,2016-01-22 12:00:00,0.0699999999999967,1.2199999999999989,8,1.219999999999998
BDC,2016-01-22 12:14,2016-01-22 12:14:00,27.28,2016-01-22 12:00:00,0.0400000000000027,1.2600000000000016,8,1.2600000000000007
BDC,2016-01-22 12:27,2016-01-22 12:27:00,27.36,2016-01-22 12:00:00,0.0799999999999983,1.34,8,1.339999999999999
BDC,2016-01-22 12:35,2016-01-22 12:35:00,27.4,2016-01-22 13:00:00,0.0399999999999991,1.379999999999999,8,1.379999999999998
BDC,2016-01-22 12:45,2016-01-22 12:45:00,27.44,2016-01-22 13:00:00,0.0400000000000027,1.4200000000000017,8,1.4200000000000006
BDC,2016-01-22 12:48,2016-01-22 12:48:00,27.48,2016-01-22 13:00:00,0.0399999999999991,1.4600000000000009,8,1.4599999999999997
BDC,2016-01-22 12:58,2016-01-22 12:58:00,27.52,2016-01-22 13:00:00,0.0399999999999991,1.5,8,1.499999999999999
BDC,2016-01-22 13:36,2016-01-22 13:36:00,27.6,2016-01-22 14:00:00,0.0800000000000018,1.5800000000000018,8,1.5800000000000007
BDC,2016-01-22 13:57,2016-01-22 13:57:00,27.64,2016-01-22 14:00:00,0.0399999999999991,1.620000000000001,8,1.6199999999999999
BDC,2016-01-22 14:20,2016-01-22 14:20:00,27.68,2016-01-22 14:00:00,0.0399999999999991,1.66,8,1.6599999999999988
BDC,2016-01-22 14:37,2016-01-22 14:37:00,27.72,2016-01-22 15:00:00,0.0399999999999991,1.6999999999999993,8,1.699999999999998
BDC,2016-01-22 14:47,2016-01-22 14:47:00,27.8,2016-01-22 15:00:00,0.0800000000000018,1.7800000000000011,8,1.7799999999999998
BDC,2016-01-22 15:23,2016-01-22 15:23:00,27.87,2016-01-22 15:00:00,0.0700000000000002,1.8500000000000012,8,1.85
BDC,2016-01-22 15:46,2016-01-22 15:46:00,27.91,2016-01-22 16:00:00,0.0399999999999991,1.8900000000000008,8,1.889999999999999
BDC,2016-01-22 16:05,2016-01-22 16:05:00,27.95,2016-01-22 16:00:00,0.0399999999999991,1.93,8,1.9299999999999982
BDC,2016-01-22 22:17,2016-01-22 22:17:00,28.23,2016-01-22 22:00:00,0.2800000000000011,2.210000000000001,8,2.209999999999999
BDC,2016-01-22 22:26,2016-01-22 22:26:00,28.27,2016-01-22 22:00:00,0.0399999999999991,2.25,8,2.2499999999999982
BDC,2016-01-23 00:29,2016-01-23 00:29:00,28.31,2016-01-23 00:00:00,0.0399999999999991,0.0399999999999991,8,2.2899999999999974
BDC,2016-01-23 08:14,2016-01-23 08:14:00,28.35,2016-01-23 08:00:00,0.0400000000000027,0.0800000000000018,8,2.33
BDC,2016-01-23 09:19,2016-01-23 09:19:00,28.39,2016-01-23 09:00:00,0.0399999999999991,0.120000000000001,8,2.369999999999999
BDC,2016-01-23 12:02,2016-01-23 12:02:00,28.54,2016-01-23 12:00:00,0.1499999999999985,0.2699999999999996,8,2.519999999999998
BDC,2016-01-23 12:41,2016-01-23 12:41:00,28.58,2016-01-23 13:00:00,0.0399999999999991,0.3099999999999987,8,2.559999999999997
BDC,2016-01-25 11:54,2016-01-25 11:54:00,28.74,2016-01-25 12:00:00,0.0,0.0,9,0.0
BDC,2016-01-25 23:54,2016-01-25 23:54:00,28.74,2016-01-26 00:00:00,0.0,0.0,9,0.0
BDC,2016-01-26 23:54,2016-01-26 23:54:00,28.74,2016-01-27 00:00:00,0.0,0.0,10,0.0
BDC,2016-01-27 11:54,2016-01-27 11:54:00,28.74,2016-01-27 12:00:00,0.0,0.0,10,0.0
BDC,2016-01-27 23:54,2016-01-27 23:54:00,28.74,2016-01-28 00:00:00,0.0,0.0,10,0.0
BDC,2016-01-28 11:54,2016-01-28 11:54:00,28.74,2016-01-28 12:00:00,0.0,0.0,10,0.0
BDC,2016-01-29 11:54,2016-01-29 11:54:00,28.74,2016-01-29 12:00:00,0.0,0.0,11,0.0
BDC,2016-01-29 16:58,2016-01-29 16:58:00,28.78,2016-01-29 17:00:00,0.0400000000000027,0.0400000000000027,11,0.0400000000000027
BDC,2016-01-29 19:47,2016-01-29 19:47:00,28.82,2016-01-29 20:00:00,0.0399999999999991,0.0800000000000018,11,0.08000000000000179
BDC,2016-01-29 21:57,2016-01-29 21:57:00,28.94,2016-01-29 22:00:00,0.120000000000001,0.2000000000000028,11,0.2000000000000028
BDC,2016-01-29 22:20,2016-01-29 22:20:00,28.98,2016-01-29 22:00:00,0.0399999999999991,0.240000000000002,11,0.24000000000000188
BDC,2016-01-30 11:54,2016-01-30 11:54:00,29.09,2016-01-30 12:00:00,0.1099999999999994,0.1099999999999994,11,0.3500000000000013
BDC,2016-01-30 23:54,2016-01-30 23:54:00,29.09,2016-01-31 00:00:00,0.0,0.1099999999999994,11,0.3500000000000013
BDC,2016-01-31 01:38,2016-01-31 01:38:00,29.13,2016-01-31 02:00:00,0.0399999999999991,0.0399999999999991,11,0.3900000000000004
BDC,2016-01-31 02:29,2016-01-31 02:29:00,29.17,2016-01-31 02:00:00,0.0400000000000027,0.0800000000000018,11,0.4300000000000031
BDC,2016-01-31 03:22,2016-01-31 03:22:00,29.21,2016-01-31 03:00:00,0.0399999999999991,0.120000000000001,11,0.4700000000000022
BDC,2016-01-31 04:14,2016-01-31 04:14:00,29.25,2016-01-31 04:00:00,0.0399999999999991,0.1600000000000001,11,0.5100000000000012
BDC,2016-01-31 05:23,2016-01-31 05:23:00,29.29,2016-01-31 05:00:00,0.0399999999999991,0.1999999999999993,11,0.5500000000000004
BDC,2016-01-31 06:04,2016-01-31 06:04:00,29.33,2016-01-31 06:00:00,0.0399999999999991,0.2399999999999984,11,0.5899999999999995
BDC,2016-01-31 11:54,2016-01-31 11:54:00,29.33,2016-01-31 12:00:00,0.0,0.2399999999999984,11,0.5899999999999995
BDC,2016-01-31 23:54,2016-01-31 23:54:00,29.33,2016-02-01 00:00:00,0.0,0.2399999999999984,11,0.5899999999999995
BDC,2016-02-01 11:54,2016-02-01 11:54:00,29.33,2016-02-01 12:00:00,0.0,0.0,11,0.5899999999999995
BDC,2016-02-01 23:54,2016-02-01 23:54:00,29.33,2016-02-02 00:00:00,0.0,0.0,11,0.5899999999999995
BDC,2016-02-02 06:18,2016-02-02 06:18:00,29.37,2016-02-02 06:00:00,0.0400000000000027,0.0400000000000027,11,0.6300000000000022
BDC,2016-02-02 07:05,2016-02-02 07:05:00,29.41,2016-02-02 07:00:00,0.0399999999999991,0.0800000000000018,11,0.6700000000000013
BDC,2016-02-02 07:26,2016-02-02 07:26:00,29.45,2016-02-02 07:00:00,0.0399999999999991,0.120000000000001,11,0.7100000000000004
BDC,2016-02-02 07:40,2016-02-02 07:40:00,29.49,2016-02-02 08:00:00,0.0399999999999991,0.1600000000000001,11,0.7499999999999994
BDC,2016-02-02 10:21,2016-02-02 10:21:00,29.57,2016-02-02 10:00:00,0.0800000000000018,0.240000000000002,11,0.8300000000000013
BDC,2016-02-02 11:54,2016-02-02 11:54:00,29.57,2016-02-02 12:00:00,0.0,0.240000000000002,11,0.8300000000000013
BDC,2016-02-02 23:54,2016-02-02 23:54:00,29.57,2016-02-03 00:00:00,0.0,0.240000000000002,11,0.8300000000000013
BDC,2016-02-03 11:54,2016-02-03 11:54:00,29.57,2016-02-03 12:00:00,0.0,0.0,11,0.8300000000000013
BDC,2016-02-04 11:54,2016-02-04 11:54:00,29.57,2016-02-04 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-04 23:54,2016-02-04 23:54:00,29.57,2016-02-05 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-05 11:54,2016-02-05 11:54:00,29.57,2016-02-05 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-05 23:54,2016-02-05 23:54:00,29.57,2016-02-06 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-06 11:54,2016-02-06 11:54:00,29.57,2016-02-06 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-06 23:54,2016-02-06 23:54:00,29.57,2016-02-07 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-07 11:54,2016-02-07 11:54:00,29.57,2016-02-07 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-07 23:54,2016-02-07 23:54:00,29.57,2016-02-08 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-08 11:54,2016-02-08 11:54:00,29.57,2016-02-08 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-08 23:54,2016-02-08 23:54:00,29.57,2016-02-09 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-09 11:54,2016-02-09 11:54:00,29.57,2016-02-09 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-09 23:54,2016-02-09 23:54:00,29.57,2016-02-10 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-10 11:54,2016-02-10 11:54:00,29.57,2016-02-10 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-10 23:54,2016-02-10 23:54:00,29.57,2016-02-11 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-11 11:54,2016-02-11 11:54:00,29.57,2016-02-11 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-11 23:54,2016-02-11 23:54:00,29.57,2016-02-12 00:00:00,0.0,0.0,12,0.0
BDC,2016-02-12 11:54,2016-02-12 11:54:00,29.57,2016-02-12 12:00:00,0.0,0.0,12,0.0
BDC,2016-02-13 11:54,2016-02-13 11:54:00,29.57,2016-02-13 12:00:00,0.0,0.0,13,0.0
BDC,2016-02-13 23:54,2016-02-13 23:54:00,29.57,2016-02-14 00:00:00,0.0,0.0,13,0.0
BDC,2016-02-14 11:54,2016-02-14 11:54:00,29.57,2016-02-14 12:00:00,0.0,0.0,13,0.0
BDC,2016-02-16 11:54,2016-02-16 11:54:00,29.57,2016-02-16 12:00:00,0.0,0.0,14,0.0
BDC,2016-02-18 03:21,2016-02-18 03:21:00,30.79,2016-02-18 03:00:00,0.0399999999999991,0.0399999999999991,14,0.0399999999999991
BDC,2016-02-18 03:33,2016-02-18 03:33:00,30.83,2016-02-18 04:00:00,0.0399999999999991,0.0799999999999983,14,0.0799999999999982
BDC,2016-02-18 04:00,2016-02-18 04:00:00,30.87,2016-02-18 04:00:00,0.0400000000000027,0.120000000000001,14,0.1200000000000009
BDC,2016-02-18 08:59,2016-02-18 08:59:00,30.91,2016-02-18 09:00:00,0.0399999999999991,0.1600000000000001,14,0.16
BDC,2016-02-18 11:54,2016-02-18 11:54:00,30.91,2016-02-18 12:00:00,0.0,0.1600000000000001,14,0.16
BDC,2016-02-18 23:54,2016-02-18 23:54:00,30.91,2016-02-19 00:00:00,0.0,0.1600000000000001,14,0.16
BDC,2016-02-19 16:33,2016-02-19 16:33:00,30.94,2016-02-19 17:00:00,0.0300000000000011,0.0300000000000011,14,0.19000000000000108
BDC,2016-02-19 17:46,2016-02-19 17:46:00,30.98,2016-02-19 18:00:00,0.0399999999999991,0.0700000000000002,14,0.2300000000000002
BDC,2016-02-19 19:45,2016-02-19 19:45:00,31.02,2016-02-19 20:00:00,0.0399999999999991,0.1099999999999994,14,0.2699999999999993
BDC,2016-02-19 23:54,2016-02-19 23:54:00,31.02,2016-02-20 00:00:00,0.0,0.1099999999999994,14,0.2699999999999993
BDC,2016-02-20 11:54,2016-02-20 11:54:00,31.02,2016-02-20 12:00:00,0.0,0.0,14,0.2699999999999993
BDC,2016-02-20 23:54,2016-02-20 23:54:00,31.02,2016-02-21 00:00:00,0.0,0.0,14,0.2699999999999993
BDC,2016-02-21 11:54,2016-02-21 11:54:00,31.02,2016-02-21 12:00:00,0.0,0.0,14,0.2699999999999993
BDC,2016-02-21 23:54,2016-02-21 23:54:00,31.02,2016-02-22 00:00:00,0.0,0.0,14,0.2699999999999993
BDC,2016-02-22 11:54,2016-02-22 11:54:00,31.02,2016-02-22 12:00:00,0.0,0.0,14,0.2699999999999993
BDC,2016-02-23 11:55,2016-02-23 11:55:00,31.02,2016-02-23 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-23 23:55,2016-02-23 23:55:00,31.02,2016-02-24 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-24 11:55,2016-02-24 11:55:00,31.02,2016-02-24 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-24 23:55,2016-02-24 23:55:00,31.02,2016-02-25 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-25 11:55,2016-02-25 11:55:00,31.02,2016-02-25 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-25 23:55,2016-02-25 23:55:00,31.02,2016-02-26 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-26 11:55,2016-02-26 11:55:00,31.02,2016-02-26 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-26 23:55,2016-02-26 23:55:00,31.02,2016-02-27 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-27 11:55,2016-02-27 11:55:00,31.02,2016-02-27 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-27 23:55,2016-02-27 23:55:00,31.02,2016-02-28 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-28 11:55,2016-02-28 11:55:00,31.02,2016-02-28 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-28 23:55,2016-02-28 23:55:00,31.02,2016-02-29 00:00:00,0.0,0.0,15,0.0
BDC,2016-02-29 11:55,2016-02-29 11:55:00,31.02,2016-02-29 12:00:00,0.0,0.0,15,0.0
BDC,2016-02-29 23:55,2016-02-29 23:55:00,31.02,2016-03-01 00:00:00,0.0,0.0,15,0.0
BDC,2016-03-01 11:55,2016-03-01 11:55:00,31.02,2016-03-01 12:00:00,0.0,0.0,15,0.0
BDC,2016-03-01 23:55,2016-03-01 23:55:00,31.02,2016-03-02 00:00:00,0.0,0.0,15,0.0
BDC,2016-03-02 23:55,2016-03-02 23:55:00,31.02,2016-03-03 00:00:00,0.0,0.0,16,0.0
BDC,2016-03-03 11:55,2016-03-03 11:55:00,31.02,2016-03-03 12:00:00,0.0,0.0,16,0.0
BDC,2016-03-03 23:55,2016-03-03 23:55:00,31.02,2016-03-04 00:00:00,0.0,0.0,16,0.0
BDC,2016-03-04 05:33,2016-03-04 05:33:00,31.06,2016-03-04 06:00:00,0.0399999999999991,0.0399999999999991,16,0.0399999999999991
BDC,2016-03-04 10:13,2016-03-04 10:13:00,31.1,2016-03-04 10:00:00,0.0400000000000027,0.0800000000000018,16,0.08000000000000179
BDC,2016-03-04 11:55,2016-03-04 11:55:00,31.1,2016-03-04 12:00:00,0.0,0.0800000000000018,16,0.08000000000000179
BDC,2016-03-04 12:54,2016-03-04 12:54:00,31.14,2016-03-04 13:00:00,0.0399999999999991,0.120000000000001,16,0.1200000000000009
BDC,2016-03-04 13:46,2016-03-04 13:46:00,31.18,2016-03-04 14:00:00,0.0399999999999991,0.1600000000000001,16,0.16
BDC,2016-03-04 13:47,2016-03-04 13:47:00,31.22,2016-03-04 14:00:00,0.0399999999999991,0.1999999999999993,16,0.1999999999999991
BDC,2016-03-04 13:50,2016-03-04 13:50:00,31.26,2016-03-04 14:00:00,0.0400000000000027,0.240000000000002,16,0.2400000000000018
BDC,2016-03-04 13:55,2016-03-04 13:55:00,31.3,2016-03-04 14:00:00,0.0399999999999991,0.2800000000000011,16,0.2800000000000009
BDC,2016-03-04 13:59,2016-03-04 13:59:00,31.34,2016-03-04 14:00:00,0.0399999999999991,0.3200000000000003,16,0.32
BDC,2016-03-04 14:02,2016-03-04 14:02:00,31.38,2016-03-04 14:00:00,0.0399999999999991,0.3599999999999994,16,0.3599999999999991
BDC,2016-03-04 14:18,2016-03-04 14:18:00,31.42,2016-03-04 14:00:00,0.0400000000000027,0.4000000000000021,16,0.4000000000000018
BDC,2016-03-04 14:21,2016-03-04 14:21:00,31.46,2016-03-04 14:00:00,0.0399999999999991,0.4400000000000013,16,0.4400000000000009
BDC,2016-03-04 14:27,2016-03-04 14:27:00,31.5,2016-03-04 14:00:00,0.0399999999999991,0.4800000000000004,16,0.48
BDC,2016-03-04 14:44,2016-03-04 14:44:00,31.54,2016-03-04 15:00:00,0.0399999999999991,0.5199999999999996,16,0.5199999999999991
BDC,2016-03-04 15:13,2016-03-04 15:13:00,31.57,2016-03-04 15:00:00,0.0300000000000011,0.5500000000000007,16,0.5500000000000002
BDC,2016-03-04 15:39,2016-03-04 15:39:00,31.61,2016-03-04 16:00:00,0.0399999999999991,0.5899999999999999,16,0.5899999999999993
BDC,2016-03-04 15:58,2016-03-04 15:58:00,31.65,2016-03-04 16:00:00,0.0399999999999991,0.629999999999999,16,0.6299999999999983
BDC,2016-03-04 16:24,2016-03-04 16:24:00,31.69,2016-03-04 16:00:00,0.0400000000000027,0.6700000000000017,16,0.670000000000001
BDC,2016-03-04 16:25,2016-03-04 16:25:00,31.73,2016-03-04 16:00:00,0.0399999999999991,0.7100000000000009,16,0.7100000000000002
BDC,2016-03-04 16:26,2016-03-04 16:26:00,31.77,2016-03-04 16:00:00,0.0399999999999991,0.75,16,0.7499999999999993
BDC,2016-03-04 19:29,2016-03-04 19:29:00,31.85,2016-03-04 19:00:00,0.0800000000000018,0.8300000000000018,16,0.8300000000000011
BDC,2016-03-04 20:03,2016-03-04 20:03:00,31.89,2016-03-04 20:00:00,0.0399999999999991,0.870000000000001,16,0.8700000000000002
BDC,2016-03-04 20:48,2016-03-04 20:48:00,31.93,2016-03-04 21:00:00,0.0399999999999991,0.91,16,0.9099999999999993
BDC,2016-03-04 21:48,2016-03-04 21:48:00,31.97,2016-03-04 22:00:00,0.0399999999999991,0.9499999999999992,16,0.9499999999999984
BDC,2016-03-04 22:08,2016-03-04 22:08:00,32.01,2016-03-04 22:00:00,0.0399999999999991,0.9899999999999984,16,0.9899999999999975
BDC,2016-03-04 22:30,2016-03-04 22:30:00,32.05,2016-03-04 22:00:00,0.0399999999999991,1.0299999999999976,16,1.0299999999999967
