Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2021-03-03 00:00:00,0.0,2021-03-02 23:57:00,15.4,0.0,1308,0.0400000000000009
2021-03-04 00:00:00,0.0,2021-03-03 23:57:00,15.4,0.0,1308,0.0400000000000009
2021-03-05 00:00:00,0.0,2021-03-04 23:57:00,15.4,0.0,1308,0.0400000000000009
2021-03-05 12:00:00,0.0,2021-03-05 11:57:00,15.4,0.0,1308,0.0400000000000009
2021-03-05 23:00:00,0.08,2021-03-05 23:18:00,15.44,0.08,1309,0.08
2021-03-06 00:00:00,0.0399999999999991,2021-03-05 23:30:00,15.52,0.1199999999999992,1310,0.0399999999999991
2021-03-07 00:00:00,0.0400000000000009,2021-03-06 23:57:00,15.56,0.0400000000000009,1311,0.0400000000000009
2021-03-07 12:00:00,0.0,2021-03-07 11:57:00,15.56,0.0,1311,0.0400000000000009
2021-03-08 12:00:00,0.0,2021-03-08 11:57:00,15.56,0.0,1311,0.0400000000000009
2021-03-10 03:00:00,0.0700000000000002,2021-03-10 03:15:00,16.38,0.0700000000000002,1312,0.0700000000000002
2021-03-10 05:00:00,0.0400000000000027,2021-03-10 05:15:00,16.42,0.1100000000000029,1313,0.0400000000000027
2021-03-10 06:00:00,0.0399999999999991,2021-03-10 05:39:00,16.46,0.1500000000000021,1314,0.0399999999999991
2021-03-10 10:00:00,0.1199999999999974,2021-03-10 10:29:00,16.58,0.2699999999999996,1315,0.1199999999999974
2021-03-10 11:00:00,0.0400000000000027,2021-03-10 10:31:00,16.62,0.3100000000000023,1316,0.0400000000000027
2021-03-10 12:00:00,0.0,2021-03-10 11:57:00,16.62,0.3100000000000023,1316,0.0400000000000027
2021-03-11 00:00:00,0.0399999999999991,2021-03-10 23:57:00,16.66,0.3500000000000014,1317,0.0399999999999991
2021-03-11 01:00:00,0.1600000000000001,2021-03-11 00:41:00,16.7,0.1600000000000001,1318,0.1600000000000001
2021-03-11 02:00:00,0.2300000000000004,2021-03-11 01:36:00,16.86,0.3900000000000005,1319,0.2300000000000004
2021-03-11 03:00:00,0.1600000000000001,2021-03-11 02:32:00,17.09,0.5500000000000007,1320,0.1600000000000001
2021-03-11 04:00:00,0.0399999999999991,2021-03-11 03:37:00,17.25,0.5899999999999999,1321,0.0399999999999991
2021-03-11 07:00:00,0.0399999999999991,2021-03-11 07:15:00,17.29,0.629999999999999,1322,0.0399999999999991
2021-03-11 08:00:00,0.0399999999999991,2021-03-11 07:48:00,17.33,0.6699999999999982,1323,0.0399999999999991
2021-03-12 00:00:00,0.0,2021-03-11 23:57:00,17.33,0.6699999999999982,1323,0.0399999999999991
2021-03-12 12:00:00,0.0,2021-03-12 11:57:00,17.33,0.0,1323,0.0399999999999991
2021-03-13 00:00:00,0.0,2021-03-12 23:57:00,17.33,0.0,1323,0.0399999999999991
2021-03-14 00:00:00,0.0,2021-03-13 23:57:00,17.33,0.0,1323,0.0399999999999991
2021-03-14 18:00:00,0.0400000000000027,2021-03-14 18:18:00,17.37,0.0400000000000027,1324,0.0400000000000027
2021-03-14 19:00:00,0.1199999999999974,2021-03-14 19:11:00,17.45,0.1600000000000001,1325,0.1199999999999974
2021-03-14 20:00:00,0.1900000000000012,2021-03-14 20:04:00,17.65,0.3500000000000014,1326,0.1900000000000012
2021-03-14 21:00:00,0.0399999999999991,2021-03-14 20:42:00,17.72,0.3900000000000005,1327,0.0399999999999991
2021-03-15 13:00:00,0.120000000000001,2021-03-15 12:57:00,17.84,0.120000000000001,1328,0.120000000000001
2021-03-15 17:00:00,0.0399999999999991,2021-03-15 17:04:00,17.88,0.1600000000000001,1329,0.0399999999999991
2021-03-16 01:00:00,0.0,2021-03-16 00:57:00,17.88,0.0,1329,0.0399999999999991
2021-03-16 13:00:00,0.0,2021-03-16 12:57:00,17.88,0.0,1329,0.0399999999999991
2021-03-17 01:00:00,0.0,2021-03-17 00:57:00,17.88,0.0,1329,0.0399999999999991
