BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height,NAVD88 ft,flood_stage,Total_Cumulative_Event_Rainfall,new_event,event_duration,rainfall_intensity,event_hours,is_peak,pre_peak_hours,post_peak_hours,pre_peak_cumulative_rain,post_peak_cumulative_rain,pre_peak_intensity,post_peak_intensity,hourly_rainfall,hourly_rainfall_in_inches,low_rainfall,gage_height_change_5hr,stable_gage_height,stable_and_low_rainfall,flood_category,time_from_start,hour_gap,new_event_corrected,time_from_start_corrected
0.0066666666666665,0.0,0.9716666666666663,0.0,2017-02-07 10:00:00,3200.0,23.19,253.25,Major Flooding,0.9783333333333328,15360,246.0,0.0039769647696476,137,False,-1,138,0.0,0.9783333333333328,-0.0,0.0070893719806763,0.016666666666667,0.2000000000000046,False,8.600000000000001,False,False,Major Flooding,137,1.0,13,137
0.0191666666666669,0.0066666666666665,1.0058333333333327,0.0066666666666665,2017-02-07 11:00:00,3900.0,24.1,254.16,Major Flooding,1.0383333333333329,15360,246.0,0.004220867208672,138,True,0,138,1.0383333333333329,1.0383333333333329,1.0383333333333329,0.0075241545893719,0.06,0.7200000000000006,False,9.750000000000002,False,False,Major Flooding,138,1.0,13,138
0.0491666666666663,0.0358333333333333,1.019166666666666,0.0358333333333333,2017-02-07 12:00:00,4450.0,23.4,253.46,Major Flooding,1.139999999999999,15360,246.0,0.0046341463414634,139,False,0,139,1.139999999999999,1.139999999999999,1.139999999999999,0.0082014388489208,0.1016666666666661,1.2199999999999935,False,8.03,False,False,Major Flooding,139,1.0,13,139
0.0725000000000003,0.0391666666666671,1.0233333333333332,0.0391666666666671,2017-02-07 13:00:00,4930.0,22.27,252.33,Major Flooding,1.1741666666666677,15360,246.0,0.0047730352303523,140,False,0,140,1.1741666666666677,1.1741666666666677,1.1741666666666677,0.0083869047619047,0.0341666666666686,0.4100000000000241,False,4.599999999999998,False,False,Major Flooding,140,1.0,13,140
0.0625,0.0358333333333333,1.0233333333333332,0.0358333333333333,2017-02-07 14:00:00,5420.0,20.54,250.6,Moderate Flooding,1.1575,15360,246.0,0.0047052845528455,141,False,0,141,1.1575,1.1575,1.1575,0.008209219858156,-0.0166666666666677,-0.2000000000000126,True,-0.6300000000000026,False,False,Major Flooding,141,1.0,13,141
0.0424999999999998,0.0466666666666662,1.0233333333333332,0.0466666666666662,2017-02-07 15:00:00,5670.0,18.8,248.86,Minor Flooding,1.1591666666666651,15360,246.0,0.0047120596205962,142,False,0,142,1.1591666666666651,1.1591666666666651,1.1591666666666651,0.008163145539906,0.0016666666666651,0.0199999999999818,True,-4.390000000000001,False,False,Major Flooding,142,1.0,13,142
0.0358333333333333,0.0358333333333333,1.0233333333333332,0.0358333333333333,2017-02-07 16:00:00,5810.0,17.33,247.39,Minor Flooding,1.1308333333333331,15360,246.0,0.0045968834688346,143,False,0,143,1.1308333333333331,1.1308333333333331,1.1308333333333331,0.0079079254079254,-0.0283333333333319,-0.3399999999999838,True,-6.770000000000003,False,False,Major Flooding,143,1.0,13,143
0.0166666666666663,0.0166666666666669,1.024166666666666,0.0166666666666669,2017-02-07 17:00:00,5600.0,16.15,246.21,Action,1.074166666666666,15360,246.0,0.0043665311653116,144,False,0,144,1.074166666666666,1.074166666666666,1.074166666666666,0.0074594907407407,-0.056666666666667,-0.680000000000005,True,-7.25,False,False,Major Flooding,144,1.0,13,144
0.0033333333333338,0.0033333333333332,1.024166666666666,0.0033333333333332,2017-02-07 18:00:00,6170.0,15.3,245.36,Action,1.0341666666666662,15360,246.0,0.0042039295392953,145,False,0,145,1.0341666666666662,1.0341666666666662,1.0341666666666662,0.0071321839080459,-0.0399999999999998,-0.4799999999999977,True,-6.969999999999999,False,False,Major Flooding,145,1.0,13,145
0.0,0.0,1.024166666666666,0.0,2017-02-07 19:00:00,8580.0,14.61,244.67,Action,1.024166666666666,15360,246.0,0.0041632791327913,146,False,0,146,1.024166666666666,1.024166666666666,1.024166666666666,0.0070148401826483,-0.0100000000000002,-0.1200000000000027,True,-5.93,False,False,Major Flooding,146,1.0,13,146
0.0,0.0,1.0249999999999997,0.0,2017-02-07 20:00:00,13300.0,14.1,244.16,Action,1.0249999999999997,15360,246.0,0.0041666666666666,147,False,0,147,1.0249999999999997,1.0249999999999997,1.0249999999999997,0.0069727891156462,0.0008333333333336,0.0100000000000042,True,-4.700000000000001,False,False,Major Flooding,147,1.0,13,147
0.0,0.0,1.0258333333333336,0.0,2017-02-07 21:00:00,16900.0,13.6,243.66,No Flooding,1.0258333333333336,15360,246.0,0.004170054200542,148,False,0,148,1.0258333333333336,1.0258333333333336,1.0258333333333336,0.0069313063063063,0.0008333333333339,0.0100000000000068,True,-3.729999999999999,False,False,Major Flooding,148,1.0,13,148
0.0,0.0,1.026666666666666,0.0,2017-02-07 22:00:00,18000.0,13.21,243.27,No Flooding,1.026666666666666,15360,246.0,0.0041734417344173,149,False,0,149,1.026666666666666,1.026666666666666,1.026666666666666,0.0068903803131991,0.0008333333333323,0.0099999999999882,True,-2.9399999999999977,False,False,Major Flooding,149,1.0,13,149
0.0,0.0,1.0283333333333335,0.0,2017-02-07 23:00:00,19000.0,12.9,242.96,No Flooding,1.0283333333333335,15360,246.0,0.004180216802168,150,False,0,150,1.0283333333333335,1.0283333333333335,1.0283333333333335,0.0068555555555555,0.0016666666666675,0.0200000000000111,True,-2.4000000000000004,False,False,Major Flooding,150,1.0,13,150
0.0,0.0,1.035,0.0,2017-02-08 00:00:00,16900.0,12.59,242.65,No Flooding,1.035,15360,246.0,0.0042073170731707,151,False,0,151,1.035,1.035,1.035,0.0068543046357615,0.0066666666666663,0.0799999999999965,True,-2.02,False,False,Major Flooding,151,1.0,13,151
0.0,0.0,1.040833333333333,0.0,2017-02-08 01:00:00,14600.0,12.29,242.35,No Flooding,1.040833333333333,15360,246.0,0.0042310298102981,152,False,0,152,1.040833333333333,1.040833333333333,1.040833333333333,0.0068475877192982,0.0058333333333331,0.0699999999999976,True,-1.8100000000000005,False,False,Major Flooding,152,1.0,13,152
0.0,0.0025,1.043333333333333,0.0025,2017-02-08 02:00:00,11800.0,12.04,242.1,No Flooding,1.048333333333333,15360,246.0,0.0042615176151761,153,False,0,153,1.048333333333333,1.048333333333333,1.048333333333333,0.0068518518518518,0.0074999999999998,0.089999999999998,True,-1.5600000000000005,False,False,Major Flooding,153,1.0,13,153
0.0,0.0,1.0449999999999993,0.0,2017-02-08 03:00:00,9570.0,11.79,241.85,No Flooding,1.0449999999999993,15360,246.0,0.0042479674796747,154,False,0,154,1.0449999999999993,1.0449999999999993,1.0449999999999993,0.0067857142857142,-0.0033333333333336,-0.0400000000000035,True,-1.4200000000000017,False,False,Major Flooding,154,1.0,13,154
0.0,0.0025,1.0549999999999995,0.0025,2017-02-08 04:00:00,8040.0,11.55,241.61,No Flooding,1.0599999999999994,15360,246.0,0.0043089430894308,155,False,0,155,1.0599999999999994,1.0599999999999994,1.0599999999999994,0.0068387096774193,0.0150000000000001,0.1800000000000015,True,-1.3499999999999996,False,False,Major Flooding,155,1.0,13,155
0.0,0.0,1.073333333333333,0.0,2017-02-08 05:00:00,7060.0,11.35,241.41,No Flooding,1.073333333333333,15360,246.0,0.0043631436314363,156,False,0,156,1.073333333333333,1.073333333333333,1.073333333333333,0.0068803418803418,0.0133333333333336,0.1600000000000037,True,-1.2400000000000002,False,False,Major Flooding,156,1.0,13,156
0.0,0.0033333333333332,1.0908333333333335,0.0033333333333332,2017-02-08 06:00:00,6190.0,11.28,241.34,No Flooding,1.0975,15360,246.0,0.0044613821138211,157,False,0,157,1.0975,1.0975,1.0975,0.0069904458598726,0.0241666666666668,0.2900000000000027,False,-1.0099999999999998,False,False,Major Flooding,157,1.0,13,157
0.0066666666666665,0.0033333333333332,1.1041666666666667,0.0033333333333332,2017-02-08 07:00:00,5640.0,11.53,241.59,No Flooding,1.1174999999999995,15360,246.0,0.0045426829268292,158,False,0,158,1.1174999999999995,1.1174999999999995,1.1174999999999995,0.0070727848101265,0.0199999999999995,0.2399999999999948,False,-0.5099999999999998,False,False,Major Flooding,158,1.0,13,158
0.0033333333333332,0.0033333333333332,1.1158333333333337,0.0033333333333332,2017-02-08 08:00:00,5060.0,11.73,241.79,No Flooding,1.1258333333333332,15360,246.0,0.0045765582655826,159,False,0,159,1.1258333333333332,1.1258333333333332,1.1258333333333332,0.0070807127882599,0.0083333333333337,0.1000000000000049,True,-0.0599999999999987,True,False,Major Flooding,159,1.0,13,159
0.0,0.0033333333333332,1.1233333333333324,0.0033333333333332,2017-02-08 09:00:00,4710.0,11.88,241.94,No Flooding,1.1299999999999988,15360,246.0,0.0045934959349593,160,False,0,160,1.1299999999999988,1.1299999999999988,1.1299999999999988,0.0070624999999999,0.0041666666666655,0.0499999999999865,True,0.33,False,False,Major Flooding,160,1.0,13,160
0.0,0.0,1.1275,0.0,2017-02-08 10:00:00,4430.0,12.0,242.06,No Flooding,1.1275,15360,246.0,0.0045833333333333,161,False,0,161,1.1275,1.1275,1.1275,0.0070031055900621,-0.0024999999999988,-0.029999999999986,True,0.6500000000000004,False,False,Major Flooding,161,1.0,13,161
0.0066666666666665,0.0066666666666671,1.1341666666666663,0.0066666666666671,2017-02-08 11:00:00,4120.0,11.98,242.04,No Flooding,1.154166666666667,15360,246.0,0.0046917344173441,162,False,0,162,1.154166666666667,1.154166666666667,1.154166666666667,0.0071244855967078,0.026666666666667,0.3200000000000047,False,0.7000000000000011,False,False,Major Flooding,162,1.0,13,162
0.0191666666666669,0.0233333333333334,1.141666666666667,0.0233333333333334,2017-02-08 12:00:00,3910.0,11.91,241.97,No Flooding,1.207500000000001,15360,246.0,0.0049085365853658,163,False,0,163,1.207500000000001,1.207500000000001,1.207500000000001,0.0074079754601227,0.0533333333333339,0.6400000000000068,False,0.3800000000000008,False,False,Major Flooding,163,1.0,13,163
0.0099999999999997,0.0091666666666666,1.1424999999999994,0.0091666666666666,2017-02-08 13:00:00,3690.0,11.87,241.93,No Flooding,1.1708333333333325,15360,246.0,0.0047594850948509,164,False,0,164,1.1708333333333325,1.1708333333333325,1.1708333333333325,0.0071392276422764,-0.0366666666666684,-0.4400000000000208,True,0.1399999999999988,False,False,Major Flooding,164,1.0,13,164
0.0066666666666665,0.0066666666666665,1.1449999999999998,0.0066666666666665,2017-02-08 14:00:00,3470.0,11.74,241.8,No Flooding,1.1649999999999994,15360,246.0,0.0047357723577235,165,False,0,165,1.1649999999999994,1.1649999999999994,1.1649999999999994,0.007060606060606,-0.0058333333333331,-0.0699999999999976,True,-0.1400000000000005,False,False,Major Flooding,165,1.0,13,165
0.0100000000000003,0.0099999999999997,1.151666666666666,0.0099999999999997,2017-02-08 15:00:00,3340.0,11.58,241.64,No Flooding,1.1816666666666658,15360,246.0,0.0048035230352303,166,False,0,166,1.1816666666666658,1.1816666666666658,1.1816666666666658,0.0071184738955823,0.0166666666666663,0.1999999999999966,True,-0.4199999999999999,False,False,Major Flooding,166,1.0,13,166
0.0066666666666665,0.0066666666666665,1.1591666666666665,0.0066666666666665,2017-02-08 16:00:00,3140.0,11.45,241.51,No Flooding,1.179166666666666,15360,246.0,0.0047933604336043,167,False,0,167,1.179166666666666,1.179166666666666,1.179166666666666,0.0070608782435129,-0.0024999999999997,-0.0299999999999966,True,-0.5300000000000011,False,False,Major Flooding,167,1.0,13,167
0.0,0.0033333333333338,1.1641666666666668,0.0033333333333338,2017-02-08 17:00:00,3030.0,11.28,241.34,No Flooding,1.1708333333333345,15360,246.0,0.0047594850948509,168,False,0,168,1.1708333333333345,1.1708333333333345,1.1708333333333345,0.006969246031746,-0.0083333333333315,-0.0999999999999783,True,-0.6300000000000008,False,False,Major Flooding,168,1.0,13,168
0.0,0.0033333333333332,1.1649999999999991,0.0033333333333332,2017-02-08 18:00:00,3110.0,11.09,241.15,No Flooding,1.1716666666666655,15360,246.0,0.0047628726287262,169,False,0,169,1.1716666666666655,1.1716666666666655,1.1716666666666655,0.0069329388560157,0.000833333333331,0.0099999999999722,True,-0.7799999999999994,False,False,Major Flooding,169,1.0,13,169
0.0,0.0033333333333332,1.1649999999999991,0.0033333333333332,2017-02-08 19:00:00,3290.0,10.99,241.05,No Flooding,1.1716666666666655,15360,246.0,0.0047628726287262,170,False,0,170,1.1716666666666655,1.1716666666666655,1.1716666666666655,0.006892156862745,0.0,0.0,True,-0.75,False,False,Major Flooding,170,1.0,13,170
0.0058333333333327,0.0,1.1649999999999991,0.0,2017-02-08 20:00:00,3420.0,10.84,240.9,No Flooding,1.1708333333333318,15360,246.0,0.0047594850948509,171,False,0,171,1.1708333333333318,1.1708333333333318,1.1708333333333318,0.0068469785575048,-0.0008333333333336,-0.0100000000000042,True,-0.7400000000000002,False,False,Major Flooding,171,1.0,13,171
0.0033333333333338,0.0,1.1649999999999991,0.0,2017-02-08 21:00:00,3570.0,10.76,240.82,No Flooding,1.168333333333333,15360,246.0,0.0047493224932249,172,False,0,172,1.168333333333333,1.168333333333333,1.168333333333333,0.0067926356589147,-0.0024999999999988,-0.029999999999986,True,-0.6899999999999995,False,False,Major Flooding,172,1.0,13,172
0.0033333333333338,0.0,1.165833333333333,0.0,2017-02-08 22:00:00,3560.0,10.56,240.62,No Flooding,1.169166666666667,15360,246.0,0.0047527100271002,173,False,0,173,1.169166666666667,1.169166666666667,1.169166666666667,0.0067581888246628,0.0008333333333339,0.0100000000000068,True,-0.7199999999999989,False,False,Major Flooding,173,1.0,13,173
0.0,0.0,1.165833333333333,0.0,2017-02-08 23:00:00,3530.0,10.45,240.51,No Flooding,1.165833333333333,15360,246.0,0.0047391598915989,174,False,0,174,1.165833333333333,1.165833333333333,1.165833333333333,0.0067001915708812,-0.0033333333333338,-0.0400000000000062,True,-0.6400000000000006,False,False,Major Flooding,174,1.0,13,174
0.0,0.0,1.165833333333333,0.0,2017-02-09 00:00:00,3470.0,10.32,240.38,No Flooding,1.165833333333333,15360,246.0,0.0047391598915989,175,False,0,175,1.165833333333333,1.165833333333333,1.165833333333333,0.0066619047619047,0.0,0.0,True,-0.6699999999999999,False,False,Major Flooding,175,1.0,13,175
0.0,0.0,1.165833333333333,0.0,2017-02-09 01:00:00,3450.0,10.17,240.23,No Flooding,1.165833333333333,15360,246.0,0.0047391598915989,176,False,0,176,1.165833333333333,1.165833333333333,1.165833333333333,0.006624053030303,0.0,0.0,True,-0.6699999999999999,False,False,Major Flooding,176,1.0,13,176
0.0,0.0,1.165833333333333,0.0,2017-02-09 02:00:00,3290.0,10.02,240.08,No Flooding,1.165833333333333,15360,246.0,0.0047391598915989,177,False,0,177,1.165833333333333,1.165833333333333,1.165833333333333,0.0065866290018832,0.0,0.0,True,-0.7400000000000002,False,False,Major Flooding,177,1.0,13,177
0.0,0.0,1.1666666666666667,0.0,2017-02-09 03:00:00,3160.0,9.94,240.0,No Flooding,1.1666666666666667,15360,246.0,0.0047425474254742,178,False,0,178,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0065543071161048,0.0008333333333336,0.0100000000000042,True,-0.620000000000001,False,False,Major Flooding,178,1.0,13,178
0.0,0.0033333333333332,1.1666666666666667,0.0033333333333332,2017-02-09 04:00:00,3100.0,9.81,239.87,No Flooding,1.1733333333333331,15360,246.0,0.0047696476964769,179,False,0,179,1.1733333333333331,1.1733333333333331,1.1733333333333331,0.0065549348230912,0.0066666666666663,0.0799999999999965,True,-0.6399999999999988,False,False,Major Flooding,179,1.0,13,179
0.0,0.0,1.1666666666666667,0.0,2017-02-09 05:00:00,2990.0,9.75,239.81,No Flooding,1.1666666666666667,15360,246.0,0.0047425474254742,180,False,0,180,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.0064814814814814,-0.0066666666666663,-0.0799999999999965,True,-0.5700000000000003,False,False,Major Flooding,180,1.0,13,180
