year,flood_stage,BCD_Contribution,BLN_Contribution,BLO_Contribution,SCH_Contribution
2017,Action,2.76816608996541,2.76816608996541,91.69550173010379,2.76816608996541
2017,Action,2.6315789473683755,3.0892448512585315,91.18993135011456,3.0892448512585315
2017,Action,3.0042918454935736,3.4334763948497797,90.12875536480685,3.4334763948497797
2017,Action,1.3186813186813573,1.7582417582417922,95.16483516483505,1.7582417582417922
2017,Action,2.9636711281070296,2.9636711281070296,91.10898661567892,2.9636711281070296
2017,Minor Flooding,1.5009380863039694,1.1257035647279885,96.24765478424005,1.1257035647279885
2017,Moderate Flooding,0.6932409012131548,1.7331022530328921,95.84055459272108,1.7331022530328921
2017,Major Flooding,0.6814310051107159,0.0,99.31856899488929,0.0
2017,Major Flooding,1.8459069020867007,0.6420545746388285,96.86998394863562,0.6420545746388285
2017,Major Flooding,4.312865497075995,3.143274853801169,89.40058479532166,3.143274853801169
2017,Major Flooding,6.17459190915545,3.3356990773598634,87.15400993612482,3.3356990773598634
2017,Moderate Flooding,5.399568034557236,3.095752339812812,88.40892728581713,3.095752339812812
2017,Minor Flooding,3.666427030913,4.025880661394645,88.28181164629774,4.025880661394645
2017,Minor Flooding,3.168754605747971,3.168754605747971,90.49373618275608,3.168754605747971
2017,Action,1.5515903801396098,1.5515903801396658,95.34522885958107,1.5515903801396658
2017,Action,0.3223207091056053,0.3223207091055473,99.0330378726833,0.3223207091055473
2017,Action,0.0,0.0,100.0,0.0
2017,Action,0.0,0.0,100.0,0.0
2017,Action,2.432126696832537,1.9796380090497767,93.6085972850679,1.9796380090497767
2017,Action,1.9897669130187237,1.819215463331435,94.37180216031841,1.819215463331435
2017,Action,0.913242009132479,1.5410958904109309,96.00456621004567,1.5410958904109309
2017,Action,1.5891032917139658,0.9080590238365673,96.59477866061292,0.9080590238365673
2017,Action,2.191011235955057,0.8988764044943597,96.01123595505624,0.8988764044943597
2017,Action,1.7669795692986927,1.9326339039204883,94.36775262286035,1.9326339039204883
2017,Action,1.5066964285714017,1.5625000000000044,95.3683035714286,1.5625000000000044
2017,Action,0.6833712984054868,0.8542141230068603,97.6082004555808,0.8542141230068603
2017,Action,1.4598540145984145,1.4598540145984145,95.62043795620475,1.4598540145984145
2017,Action,2.768166089965491,2.652825836216868,91.92618223760077,2.652825836216868
2017,Action,3.688092729188551,5.057955742887291,86.19599578503687,5.057955742887291
2017,Action,0.4166666666665759,0.8333333333333143,97.9166666666668,0.8333333333333143
2017,Action,1.1396011396011725,1.4245014245014684,96.01139601139589,1.4245014245014684
2017,Action,1.0185185185185102,1.1111111111111434,96.7592592592592,1.1111111111111434
2017,Minor Flooding,1.7376194613379927,2.08514335360551,94.092093831451,2.08514335360551
2017,Minor Flooding,0.35366931918648287,1.0610079575597138,97.52431476569409,1.0610079575597138
2017,Moderate Flooding,1.3828867761451695,0.950734658599821,96.71564390665519,0.950734658599821
2017,Moderate Flooding,2.2594142259415033,2.0083682008367703,93.72384937238498,2.0083682008367703
2017,Moderate Flooding,5.8053965658217,1.308258381030222,91.57808667211785,1.308258381030222
2017,Moderate Flooding,3.3585222502099525,1.2594458438287548,94.12258606213254,1.2594458438287548
2017,Minor Flooding,3.916666666666656,1.333333333333302,93.41666666666674,1.333333333333302
2017,Minor Flooding,2.487961476725539,3.772070626003196,89.96789727126804,3.772070626003196
2017,Action,1.9983347210657305,2.331390507910084,93.3388842631141,2.331390507910084
2017,Action,0.0,1.0407632263660331,97.91847354726794,1.0407632263660331
2017,Action,0.0,0.0,100.0,0.0
2017,Action,0.0,1.039861351819788,97.9202772963604,1.039861351819788
2019,Action,0.8304498269896111,0.0,99.16955017301038,0.0
2019,Minor Flooding,0.0,0.0,100.0,0.0
2019,Minor Flooding,1.5544041450777206,2.525906735751296,93.39378238341969,2.525906735751296
2019,Action,1.5676028739386025,2.0901371652514644,94.25212279555846,2.0901371652514644
2019,Action,0.9779951100244473,0.0,99.02200488997556,0.0
2019,Action,1.1466505733252697,0.0,98.85334942667473,0.0
2019,Action,0.48076923076924033,0.0,99.51923076923076,0.0
2019,Action,1.417601890135839,0.0,98.58239810986417,0.0
2019,Action,0.0,0.0,100.0,0.0
2019,Action,0.21621621621620762,0.0,99.7837837837838,0.0
2021,Action,6.117647058823524,4.588235294117647,84.70588235294119,4.588235294117647
2021,Action,4.234527687296416,4.777415852334423,86.21064060803474,4.777415852334423
2021,Action,4.189044038668098,4.618689581095591,86.57357679914071,4.618689581095591
2021,Action,3.4224598930480825,4.59893048128342,87.3796791443851,4.59893048128342
2021,Action,4.016477857878476,5.35530381050463,85.27291452111227,5.35530381050463
2021,Action,4.457953394123614,5.167173252279614,85.20770010131716,5.167173252279614
2021,Action,2.766393442622938,3.995901639344263,89.24180327868854,3.995901639344263
2021,Action,5.94758064516128,2.4193548387096886,89.21370967741935,2.4193548387096886
2021,Action,3.3264033264033195,1.9750519750519466,92.72349272349278,1.9750519750519466
2022,Action,0.8314436885865398,0.8314436885865398,97.50566893424038,0.8314436885865398
2022,Action,2.775850104094393,1.9430950728660707,93.33795975017347,1.9430950728660707
2022,Minor Flooding,3.1084656084655964,2.3809523809523734,92.12962962962966,2.3809523809523734
2022,Minor Flooding,3.439649781113193,2.6891807379612236,91.18198874296436,2.6891807379612236
2022,Moderate Flooding,2.6791277258566955,1.495327102803746,94.33021806853583,1.495327102803746
2022,Moderate Flooding,3.058823529411763,2.529411764705881,91.88235294117646,2.529411764705881
2022,Major Flooding,2.5473933649289076,2.31042654028436,92.83175355450237,2.31042654028436
2022,Major Flooding,3.164556962025315,2.934407364787099,90.96662830840049,2.934407364787099
2022,Moderate Flooding,1.648998822143682,2.591283863368672,93.16843345111899,2.591283863368672
2022,Moderate Flooding,2.6980482204362892,3.157290470723304,90.98737083811709,3.157290470723304
2022,Minor Flooding,3.7810383747178182,3.3295711060948046,89.55981941309257,3.3295711060948046
2022,Action,2.6949541284403775,3.1536697247706207,90.99770642201838,3.1536697247706207
2022,Action,1.9104477611940247,1.6716417910447805,94.7462686567164,1.6716417910447805
2023,Action,0.77071290944123,0.9248554913294843,97.3795761078998,0.9248554913294843
2023,Minor Flooding,0.3082851637764855,0.15414258188824045,99.383429672447,0.15414258188824045
2023,Major Flooding,0.44826298094882333,0.597683974598443,98.35636906985432,0.597683974598443
2023,Major Flooding,0.8357558139534899,0.9811046511627733,97.20203488372093,0.9811046511627733
2023,Major Flooding,0.9989297181591182,1.4270424545130163,96.14698537281487,1.4270424545130163
2023,Major Flooding,2.0240137221269268,2.538593481989714,92.89879931389365,2.538593481989714
2023,Major Flooding,2.0061203672220316,2.9581774906494283,92.07752465147911,2.9581774906494283
2023,Moderate Flooding,0.8441786844882205,1.9345761519521738,95.28666901160744,1.9345761519521738
2023,Minor Flooding,2.0658263305321984,1.5406162464985889,94.85294117647064,1.5406162464985889
2023,Minor Flooding,1.250893495353825,0.9649749821301012,96.81915654038598,0.9649749821301012
2023,Action,1.147364646826817,0.8605234851200936,97.131588382933,0.8605234851200936
2023,Action,0.29357798165136884,0.14678899082568223,99.41284403669727,0.14678899082568223
2023,Action,0.14700477765526784,0.14700477765529432,99.55898566703415,0.14700477765529432
2023,Action,0.23682652457074596,0.35523978685613855,99.05269390171698,0.35523978685613855
2023,Minor Flooding,0.34985422740523736,0.23323615160349273,99.18367346938778,0.23323615160349273
2023,Moderate Flooding,0.347322720694656,0.3473227206946351,98.95803183791607,0.3473227206946351
2023,Moderate Flooding,0.5453501722158358,0.6601607347876085,98.13432835820895,0.6601607347876085
2023,Major Flooding,0.9101251422070512,0.9101251422070512,97.26962457337883,0.9101251422070512
2023,Moderate Flooding,1.2082045518404037,1.3205956729418322,96.15060410227592,1.3205956729418322
2023,Minor Flooding,1.3288097257562852,0.9047215154085362,96.86174724342665,0.9047215154085362
2023,Minor Flooding,1.4590347923681313,1.206509539842872,96.12794612794612,1.206509539842872
2023,Action,1.548859476203875,0.9856378484933833,96.47986482680936,0.9856378484933833
2023,Action,0.0,0.0,100.0,0.0
2023,Action,0.0,0.0,100.0,0.0
2023,Action,0.0,0.9917823746103721,98.01643525077925,0.9917823746103721
2023,Action,2.4242424242423475,2.2222222222223476,93.13131313131295,2.2222222222223476
