Latitude,Longitude,Distance_From_Gage,Major_Flooding_NAVD88,Moderate_Flooding_NAVD88,Minor_Flooding_NAVD88,Action_Flooding_NAVD88
37.113278,-122.112504,8433.196020215148,251.82,249.56,246.56,244.06
37.113279,-122.112516,8433.747148409271,251.82,249.56,246.56,244.06
37.11328,-122.112522,8434.073043616685,251.82,249.56,246.56,244.06
37.11328,-122.112522,8434.073043616685,251.82,249.56,246.56,244.06
37.11328,-122.112529,8434.335935296194,251.82,249.56,246.56,244.06
37.113281,-122.112542,8434.924840949618,251.82,249.56,246.56,244.06
37.113282,-122.112549,8435.288412552738,251.82,249.56,246.56,244.06
37.113282,-122.112555,8435.513865340932,251.82,249.56,246.56,244.06
37.113282,-122.112562,8435.776928625935,251.82,249.56,246.56,244.06
37.113282,-122.112569,8436.040029631848,251.82,249.56,246.56,244.06
37.113282,-122.112582,8436.528745855127,251.82,249.56,246.56,244.06
37.113282,-122.112603,8437.318485272648,251.82,249.56,246.56,244.06
37.113269,-122.113041,8452.562811328235,251.82,249.56,246.56,244.06
37.113235,-122.113691,8473.993972200677,251.82,249.56,246.56,244.06
37.113242,-122.113971,8485.493900041929,251.82,249.56,246.56,244.06
37.113283,-122.11433,8503.517438796382,251.82,249.56,246.56,244.06
37.1133,-122.114792,8523.274586168727,251.82,249.56,246.56,244.06
37.113306,-122.115108,8536.316383746273,251.82,249.56,246.56,244.06
37.113322,-122.115818,8566.132734007506,251.82,249.56,246.56,244.06
37.113361,-122.117202,8626.055844717379,251.82,249.56,246.56,244.06
37.113376,-122.117362,8634.102050718826,251.82,249.56,246.56,244.06
37.113377,-122.117373,8634.652750256055,251.82,249.56,246.56,244.06
37.11343,-122.117528,8646.24648526506,251.82,249.56,246.56,244.06
37.113498,-122.117667,8658.664228489437,251.82,249.56,246.56,244.06
37.113567,-122.11778,8670.111893587187,251.82,249.56,246.56,244.06
37.11367,-122.1179,8685.19208238502,251.82,249.56,246.56,244.06
37.11375,-122.117969,8695.904555770363,251.82,249.56,246.56,244.06
37.113818,-122.117996,8703.700832648563,251.82,249.56,246.56,244.06
37.113874,-122.118005,8709.57421718263,251.82,249.56,246.56,244.06
37.113928,-122.118006,8714.92107049949,251.82,249.56,246.56,244.06
37.113994,-122.118003,8721.28293363706,251.82,249.56,246.56,244.06
37.11401,-122.118004,8722.896730421704,251.82,249.56,246.56,244.06
37.114021,-122.118003,8723.936604084369,251.82,249.56,246.56,244.06
37.114026,-122.118003,8724.428048900016,251.82,249.56,246.56,244.06
37.114031,-122.118003,8724.919501324555,251.82,249.56,246.56,244.06
37.114036,-122.118002,8725.369696035119,251.82,249.56,246.56,244.06
37.114041,-122.118001,8725.81990371942,251.82,249.56,246.56,244.06
37.114045,-122.118001,8726.213087031505,251.82,249.56,246.56,244.06
37.114054,-122.117999,8727.015256938887,251.82,249.56,246.56,244.06
37.114064,-122.117997,8727.9157749934,251.82,249.56,246.56,244.06
37.114075,-122.117994,8728.873411594252,251.82,249.56,246.56,244.06
37.114161,-122.117972,8736.422838026532,251.82,249.56,246.56,244.06
37.114289,-122.117939,8747.656711588226,251.82,249.56,246.56,244.06
37.114332,-122.117928,8751.436281037459,251.82,249.56,246.56,244.06
37.114391,-122.117913,8756.62777544836,251.82,249.56,246.56,244.06
37.114402,-122.11791,8757.587559767031,251.82,249.56,246.56,244.06
37.114407,-122.117908,8757.997741840467,251.82,249.56,246.56,244.06
37.114412,-122.117907,8758.448966278855,251.82,249.56,246.56,244.06
37.114417,-122.117905,8758.859183753731,251.82,249.56,246.56,244.06
37.114422,-122.117903,8759.26942079175,251.82,249.56,246.56,244.06
37.114427,-122.1179,8759.638665779772,251.82,249.56,246.56,244.06
37.114432,-122.117897,8760.007938492881,251.82,249.56,246.56,244.06
37.114436,-122.117894,8760.278774792389,251.82,249.56,246.56,244.06
37.114441,-122.117891,8760.648100065273,251.82,249.56,246.56,244.06
37.114445,-122.117887,8760.877989391054,251.82,249.56,246.56,244.06
37.114449,-122.117883,8761.107909632863,251.82,249.56,246.56,244.06
37.114457,-122.117875,8761.567842861388,251.82,249.56,246.56,244.06
37.114469,-122.117863,8762.257974525484,251.82,249.56,246.56,244.06
37.114477,-122.117855,8762.718216821755,251.82,249.56,246.56,244.06
37.114485,-122.117846,8763.137636226133,251.82,249.56,246.56,244.06
37.114489,-122.117842,8763.367870199962,251.82,249.56,246.56,244.06
37.114497,-122.117833,8763.787499103062,251.82,249.56,246.56,244.06
37.114513,-122.117815,8764.627185892403,251.82,249.56,246.56,244.06
37.114562,-122.117755,8767.003150689803,251.82,249.56,246.56,244.06
37.114605,-122.117716,8769.650062941471,251.82,249.56,246.56,244.06
37.114618,-122.117704,8770.442380243387,251.82,249.56,246.56,244.06
37.114626,-122.117696,8770.905014928774,251.82,249.56,246.56,244.06
37.114634,-122.117687,8771.327007989174,251.82,249.56,246.56,244.06
37.114642,-122.117678,8771.749143702193,251.82,249.56,246.56,244.06
37.11465,-122.117669,8772.171422041687,251.82,249.56,246.56,244.06
37.114662,-122.117655,8772.784742420368,251.82,249.56,246.56,244.06
37.114735,-122.117564,8776.285989430222,251.82,249.56,246.56,244.06
37.114941,-122.117312,8786.432687434688,251.82,249.56,246.56,244.06
37.114953,-122.117298,8787.054408706821,251.82,249.56,246.56,244.06
37.114964,-122.117283,8787.537239745652,251.82,249.56,246.56,244.06
37.114976,-122.117269,8788.159635318632,251.82,249.56,246.56,244.06
37.114987,-122.117254,8788.643151889955,251.82,249.56,246.56,244.06
37.115099,-122.117032,8790.807387776807,251.82,249.56,246.56,244.06
37.115242,-122.116767,8794.394462686281,251.82,249.56,246.56,244.06
37.115282,-122.116697,8795.578055731496,251.82,249.56,246.56,244.06
37.115373,-122.116471,8795.652774239168,251.82,249.56,246.56,244.06
37.115409,-122.116412,8796.898930146332,251.82,249.56,246.56,244.06
37.115428,-122.11638,8797.524559387291,251.82,249.56,246.56,244.06
37.115435,-122.116369,8797.786552722679,251.82,249.56,246.56,244.06
37.115441,-122.116359,8797.988712121616,251.82,249.56,246.56,244.06
37.115452,-122.116343,8798.451692921244,251.82,249.56,246.56,244.06
37.115462,-122.116328,8798.85499403301,251.82,249.56,246.56,244.06
37.1156,-122.116095,8803.43453012227,251.82,249.56,246.56,244.06
37.115611,-122.11608,8803.94263704014,251.82,249.56,246.56,244.06
37.115618,-122.11607,8804.248356147744,251.82,249.56,246.56,244.06
37.115622,-122.116065,8804.451086125226,251.82,249.56,246.56,244.06
37.115629,-122.116055,8804.757030096513,251.82,249.56,246.56,244.06
37.115637,-122.116045,8805.162764712704,251.82,249.56,246.56,244.06
37.115648,-122.116031,8805.71113269493,251.82,249.56,246.56,244.06
37.115717,-122.115935,8808.838731218419,251.82,249.56,246.56,244.06
37.115717,-122.115935,8808.838731218419,251.82,249.56,246.56,244.06
37.115766,-122.115866,8811.035999172476,251.82,249.56,246.56,244.06
37.115781,-122.115847,8811.792664561868,251.82,249.56,246.56,244.06
37.1158,-122.115825,8812.832325564339,251.82,249.56,246.56,244.06
37.115815,-122.115807,8813.629130262463,251.82,249.56,246.56,244.06
37.115826,-122.115793,8814.18269903736,251.82,249.56,246.56,244.06
37.115834,-122.115785,8814.670267411046,251.82,249.56,246.56,244.06
37.115837,-122.115781,8814.814282947462,251.82,249.56,246.56,244.06
37.115842,-122.115776,8815.119108014253,251.82,249.56,246.56,244.06
37.115846,-122.115772,8815.36300178916,251.82,249.56,246.56,244.06
37.115855,-122.115764,8815.950704902483,251.82,249.56,246.56,244.06
37.115868,-122.115753,8816.82140755703,251.82,249.56,246.56,244.06
37.115907,-122.115718,8819.357512856952,251.82,249.56,246.56,244.06
37.115925,-122.115702,8820.534826830733,251.82,249.56,246.56,244.06
37.115955,-122.115673,8822.407827951267,251.82,249.56,246.56,244.06
37.115985,-122.115645,8824.32113112831,251.82,249.56,246.56,244.06
37.115998,-122.115632,8825.117190886443,251.82,249.56,246.56,244.06
37.11601,-122.115619,8825.813635518798,251.82,249.56,246.56,244.06
37.11603,-122.115598,8827.000794555155,251.82,249.56,246.56,244.06
37.116038,-122.115589,8827.452705042559,251.82,249.56,246.56,244.06
37.116046,-122.11558,8827.904754307254,251.82,249.56,246.56,244.06
37.116054,-122.115571,8828.356942329096,251.82,249.56,246.56,244.06
37.116057,-122.115567,8828.502422739648,251.82,249.56,246.56,244.06
37.116064,-122.115557,8828.816244926542,251.82,249.56,246.56,244.06
37.116303,-122.115449,8848.564731316495,251.82,249.56,246.56,244.06
37.116419,-122.115419,8859.025538680553,251.82,249.56,246.56,244.06
37.116516,-122.115419,8868.738850323518,251.82,249.56,246.56,244.06
37.116598,-122.11543,8877.37288220262,251.82,249.56,246.56,244.06
37.116659,-122.115455,8884.439720239243,251.82,249.56,246.56,244.06
37.116676,-122.115463,8886.448693841752,251.82,249.56,246.56,244.06
37.11675,-122.115533,8896.539619860736,251.82,249.56,246.56,244.06
37.116755,-122.115536,8897.1552494903,251.82,249.56,246.56,244.06
37.11676,-122.11554,8897.809154891811,251.82,249.56,246.56,244.06
37.116768,-122.115548,8898.916649732051,251.82,249.56,246.56,244.06
37.116786,-122.115564,8901.331974664063,251.82,249.56,246.56,244.06
37.116826,-122.1156,8906.716453246401,251.82,249.56,246.56,244.06
37.116976,-122.115782,8928.711216204223,251.82,249.56,246.56,244.06
37.116984,-122.115791,8929.857334686918,251.82,249.56,246.56,244.06
37.116997,-122.115804,8931.657461023478,251.82,249.56,246.56,244.06
37.117017,-122.115827,8934.542039170492,251.82,249.56,246.56,244.06
37.117077,-122.115897,8943.23469652723,251.82,249.56,246.56,244.06
37.117089,-122.115912,8945.011730791184,251.82,249.56,246.56,244.06
37.1171,-122.115926,8946.650319472872,251.82,249.56,246.56,244.06
37.117123,-122.115955,8950.066109144449,251.82,249.56,246.56,244.06
37.11722,-122.116081,8964.615819477038,251.82,249.56,246.56,244.06
37.117526,-122.11644,9009.05067541915,251.82,249.56,246.56,244.06
37.117831,-122.116643,9047.376100244826,251.82,249.56,246.56,244.06
37.118285,-122.116939,9104.186542789326,251.82,249.56,246.56,244.06
37.118506,-122.117052,9130.640468711725,251.82,249.56,246.56,244.06
37.118535,-122.117067,9134.118456694636,251.82,249.56,246.56,244.06
37.118755,-122.117181,9160.511308776006,251.82,249.56,246.56,244.06
37.11886,-122.117228,9172.822096373842,251.82,249.56,246.56,244.06
37.119002,-122.117288,9189.333889328442,251.82,249.56,246.56,244.06
37.119049,-122.117316,9195.113082740862,251.82,249.56,246.56,244.06
37.119064,-122.117325,9196.959967608194,251.82,249.56,246.56,244.06
37.119073,-122.117331,9198.091237296712,251.82,249.56,246.56,244.06
37.119082,-122.117338,9199.26107284328,251.82,249.56,246.56,244.06
37.119096,-122.117348,9201.046538338458,251.82,249.56,246.56,244.06
37.119136,-122.11738,9206.280122488604,251.82,249.56,246.56,244.06
37.119154,-122.117395,9208.65839472978,251.82,249.56,246.56,244.06
37.119163,-122.117402,9209.82824695467,251.82,249.56,246.56,244.06
37.119177,-122.117413,9211.652307003595,251.82,249.56,246.56,244.06
37.119319,-122.117536,9230.594894440335,251.82,249.56,246.56,244.06
37.119332,-122.117548,9232.35767114289,251.82,249.56,246.56,244.06
37.119345,-122.11756,9234.120459881942,251.82,249.56,246.56,244.06
37.119359,-122.117572,9235.983218315198,251.82,249.56,246.56,244.06
37.119376,-122.117588,9238.300317239395,251.82,249.56,246.56,244.06
37.119553,-122.117759,9262.59732382654,251.82,249.56,246.56,244.06
37.119579,-122.117784,9266.162028115696,251.82,249.56,246.56,244.06
37.119591,-122.117796,9267.825144549544,251.82,249.56,246.56,244.06
37.119603,-122.117809,9269.526951357817,251.82,249.56,246.56,244.06
37.119685,-122.117893,9280.969523283457,251.82,249.56,246.56,244.06
37.119702,-122.117911,9283.364522369722,251.82,249.56,246.56,244.06
37.119714,-122.117924,9285.066519486198,251.82,249.56,246.56,244.06
37.119718,-122.117928,9285.62095377069,251.82,249.56,246.56,244.06
37.119726,-122.117938,9286.807251921597,251.82,249.56,246.56,244.06
37.119734,-122.117947,9287.954852352072,251.82,249.56,246.56,244.06
37.119741,-122.117957,9289.041290435209,251.82,249.56,246.56,244.06
37.11984,-122.118085,9303.888438535092,251.82,249.56,246.56,244.06
37.119904,-122.118168,9313.498088670558,251.82,249.56,246.56,244.06
37.119915,-122.118182,9315.139575778356,251.82,249.56,246.56,244.06
37.119923,-122.118192,9316.32635218401,251.82,249.56,246.56,244.06
37.119926,-122.118198,9316.858715538463,251.82,249.56,246.56,244.06
37.11993,-122.118203,9317.45211796323,251.82,249.56,246.56,244.06
37.119933,-122.118208,9317.94568786752,251.82,249.56,246.56,244.06
37.119936,-122.118213,9318.439264719622,251.82,249.56,246.56,244.06
37.119939,-122.118219,9318.971665739089,251.82,249.56,246.56,244.06
37.119942,-122.118225,9319.504078757882,251.82,249.56,246.56,244.06
37.119959,-122.118259,9322.52131246588,251.82,249.56,246.56,244.06
37.119962,-122.118264,9323.014966220555,251.82,249.56,246.56,244.06
37.119964,-122.11827,9323.44764923618,251.82,249.56,246.56,244.06
37.119968,-122.118275,9324.041138118855,251.82,249.56,246.56,244.06
37.119971,-122.118281,9324.573661311175,251.82,249.56,246.56,244.06
37.119974,-122.118286,9325.06734716384,251.82,249.56,246.56,244.06
37.119978,-122.118291,9325.660853561292,251.82,249.56,246.56,244.06
37.119985,-122.118301,9326.748068484858,251.82,249.56,246.56,244.06
37.119997,-122.118316,9328.52864527589,251.82,249.56,246.56,244.06
37.120077,-122.118419,9340.516886324669,251.82,249.56,246.56,244.06
37.120271,-122.11867,9369.644509714728,251.82,249.56,246.56,244.06
37.120279,-122.11868,9370.832239972813,251.82,249.56,246.56,244.06
37.120287,-122.11869,9372.019988091495,251.82,249.56,246.56,244.06
37.120659,-122.11908,9424.335064801322,251.82,249.56,246.56,244.06
37.120956,-122.119283,9461.872128962172,251.82,249.56,246.56,244.06
37.121318,-122.119523,9507.33407129615,251.82,249.56,246.56,244.06
37.1217,-122.119733,9553.6151471132,251.82,249.56,246.56,244.06
37.1217,-122.119733,9553.6151471132,251.82,249.56,246.56,244.06
37.121851,-122.119817,9571.948292664638,251.82,249.56,246.56,244.06
37.121932,-122.119871,9582.132309291635,251.82,249.56,246.56,244.06
37.121946,-122.119881,9583.918586970633,251.82,249.56,246.56,244.06
37.121956,-122.119887,9585.149797823933,251.82,249.56,246.56,244.06
37.12196,-122.11989,9585.665750881019,251.82,249.56,246.56,244.06
37.12197,-122.119895,9586.85784733825,251.82,249.56,246.56,244.06
37.121985,-122.119903,9588.665550054684,251.82,249.56,246.56,244.06
37.122069,-122.119948,9598.796522936103,251.82,249.56,246.56,244.06
37.122087,-122.119948,9600.590366717859,251.82,249.56,246.56,244.06
37.122099,-122.119948,9601.786307282777,251.82,249.56,246.56,244.06
37.122106,-122.119949,9602.523050026964,251.82,249.56,246.56,244.06
37.122112,-122.11995,9603.160134168751,251.82,249.56,246.56,244.06
37.122118,-122.119951,9603.797223034844,251.82,249.56,246.56,244.06
37.122124,-122.119952,9604.43431662347,251.82,249.56,246.56,244.06
37.122129,-122.119954,9605.01083440596,251.82,249.56,246.56,244.06
37.122133,-122.119955,9605.448596492837,251.82,249.56,246.56,244.06
37.122138,-122.119957,9606.025116022123,251.82,249.56,246.56,244.06
37.122148,-122.119962,9607.217243098716,251.82,249.56,246.56,244.06
37.122158,-122.119966,9608.370285900464,251.82,249.56,246.56,244.06
37.122168,-122.119971,9609.562415309783,251.82,249.56,246.56,244.06
37.122173,-122.119973,9610.138938581184,251.82,249.56,246.56,244.06
37.122182,-122.119979,9611.270481111327,251.82,249.56,246.56,244.06
37.122192,-122.119984,9612.462611689687,251.82,249.56,246.56,244.06
37.122241,-122.120012,9618.44084449194,251.82,249.56,246.56,244.06
37.122265,-122.120026,9621.380125200998,251.82,249.56,246.56,244.06
37.122407,-122.120139,9639.950040915055,251.82,249.56,246.56,244.06
37.122454,-122.120161,9645.494338893324,251.82,249.56,246.56,244.06
37.122517,-122.12018,9652.516131826074,251.82,249.56,246.56,244.06
37.122584,-122.120202,9660.054102209226,251.82,249.56,246.56,244.06
37.122605,-122.120209,9662.420879604611,251.82,249.56,246.56,244.06
37.122615,-122.120212,9663.534903397282,251.82,249.56,246.56,244.06
37.12262,-122.120214,9664.111448568785,251.82,249.56,246.56,244.06
37.122625,-122.120216,9664.687994466913,251.82,249.56,246.56,244.06
37.122636,-122.120221,9665.979833956426,251.82,249.56,246.56,244.06
37.122651,-122.120228,9667.748537919884,251.82,249.56,246.56,244.06
37.122706,-122.120256,9674.324938181504,251.82,249.56,246.56,244.06
37.122761,-122.120284,9680.901358256242,251.82,249.56,246.56,244.06
37.122776,-122.120292,9682.709130947542,251.82,249.56,246.56,244.06
37.122786,-122.120297,9683.901296564876,251.82,249.56,246.56,244.06
37.122791,-122.120299,9684.477855036375,251.82,249.56,246.56,244.06
37.122796,-122.120301,9685.05441423203,251.82,249.56,246.56,244.06
37.122801,-122.120303,9685.630974153612,251.82,249.56,246.56,244.06
37.122806,-122.120304,9686.168488115078,251.82,249.56,246.56,244.06
37.122812,-122.120305,9686.805699598133,251.82,249.56,246.56,244.06
37.122817,-122.120306,9687.34321992622,251.82,249.56,246.56,244.06
37.122823,-122.120307,9687.98043967003,251.82,249.56,246.56,244.06
37.122833,-122.120307,9688.977419581517,251.82,249.56,246.56,244.06
37.122844,-122.120308,9690.11315918851,251.82,249.56,246.56,244.06
37.122916,-122.120309,9697.331308428342,251.82,249.56,246.56,244.06
37.12307,-122.120312,9712.80772671673,251.82,249.56,246.56,244.06
37.12315,-122.120328,9721.411618841223,251.82,249.56,246.56,244.06
37.123199,-122.120335,9726.572900373163,251.82,249.56,246.56,244.06
37.123272,-122.120341,9734.090581890336,251.82,249.56,246.56,244.06
37.123365,-122.12033,9742.945065961549,251.82,249.56,246.56,244.06
37.123475,-122.120319,9753.499955084999,251.82,249.56,246.56,244.06
37.123689,-122.12028,9773.36448913421,251.82,249.56,246.56,244.06
37.124014,-122.120064,9797.53865125853,251.82,249.56,246.56,244.06
37.124369,-122.119759,9821.439931971288,251.82,249.56,246.56,244.06
37.124889,-122.119253,9854.54008626399,251.82,249.56,246.56,244.06
37.125184,-122.119071,9877.425189832582,251.82,249.56,246.56,244.06
37.125454,-122.119002,9902.064878704989,251.82,249.56,246.56,244.06
37.125589,-122.118976,9914.712359244624,251.82,249.56,246.56,244.06
37.125738,-122.119033,9931.853719162671,251.82,249.56,246.56,244.06
37.126064,-122.119268,9973.447056737186,251.82,249.56,246.56,244.06
37.126503,-122.119591,10029.703072352228,251.82,249.56,246.56,244.06
37.126736,-122.119801,10060.996359181217,251.82,249.56,246.56,244.06
37.127042,-122.120114,10103.48632336327,251.82,249.56,246.56,244.06
37.127081,-122.120211,10111.033405856608,251.82,249.56,246.56,244.06
37.127234,-122.12056,10139.492636196712,251.82,249.56,246.56,244.06
37.127249,-122.120661,10144.79189740183,251.82,249.56,246.56,244.06
37.127248,-122.120682,10145.48016610979,251.82,249.56,246.56,244.06
37.127202,-122.121591,10175.285278232743,251.82,249.56,246.56,244.06
37.127202,-122.121591,10175.285278232743,251.82,249.56,246.56,244.06
37.1272,-122.121636,10176.803032222459,251.82,249.56,246.56,244.06
37.1272,-122.121649,10177.299639308349,251.82,249.56,246.56,244.06
37.127205,-122.121789,10183.155233637663,251.82,249.56,246.56,244.06
37.127206,-122.121803,10183.791517870053,251.82,249.56,246.56,244.06
37.127207,-122.121816,10184.389607677214,251.82,249.56,246.56,244.06
37.127207,-122.121822,10184.619465192913,251.82,249.56,246.56,244.06
37.127208,-122.121829,10184.987794733519,251.82,249.56,246.56,244.06
37.127209,-122.121835,10185.317830926186,251.82,249.56,246.56,244.06
37.127211,-122.121842,10185.786337693546,251.82,249.56,246.56,244.06
37.127213,-122.121848,10186.216539795356,251.82,249.56,246.56,244.06
37.127215,-122.121854,10186.646756492144,251.82,249.56,246.56,244.06
37.127217,-122.12186,10187.07698777789,251.82,249.56,246.56,244.06
37.127221,-122.121873,10187.975832231145,251.82,249.56,246.56,244.06
37.127226,-122.121885,10188.936519594094,251.82,249.56,246.56,244.06
37.127229,-122.121891,10189.466940047781,251.82,249.56,246.56,244.06
37.127234,-122.121903,10190.427702652338,251.82,249.56,246.56,244.06
37.127239,-122.121914,10191.350158691961,251.82,249.56,246.56,244.06
37.127301,-122.122094,10204.467694283843,251.82,249.56,246.56,244.06
37.127309,-122.122111,10205.921788971667,251.82,249.56,246.56,244.06
37.127312,-122.122117,10206.452676875913,251.82,249.56,246.56,244.06
37.127315,-122.122122,10206.945115597133,251.82,249.56,246.56,244.06
37.127318,-122.122128,10207.476023077066,251.82,249.56,246.56,244.06
37.127325,-122.122138,10208.560980253505,251.82,249.56,246.56,244.06
37.127335,-122.122154,10210.176907861274,251.82,249.56,246.56,244.06
37.127404,-122.122213,10219.34963216251,251.82,249.56,246.56,244.06
37.127457,-122.122257,10226.344714778217,251.82,249.56,246.56,244.06
37.127546,-122.1223,10236.902411948116,251.82,249.56,246.56,244.06
37.127586,-122.12232,10241.673408741019,251.82,249.56,246.56,244.06
37.127719,-122.122379,10257.24850505942,251.82,249.56,246.56,244.06
37.127908,-122.122462,10279.349613101096,251.82,249.56,246.56,244.06
37.128229,-122.122558,10315.16073519694,251.82,249.56,246.56,244.06
37.128719,-122.122621,10366.639272594284,251.82,249.56,246.56,244.06
37.128746,-122.122624,10369.458766210722,251.82,249.56,246.56,244.06
37.128757,-122.122626,10370.637218412254,251.82,249.56,246.56,244.06
37.128767,-122.122627,10371.677267721276,251.82,249.56,246.56,244.06
37.128778,-122.122627,10372.779286993798,251.82,249.56,246.56,244.06
37.128795,-122.122628,10374.520683254534,251.82,249.56,246.56,244.06
37.129251,-122.122655,10421.256946027746,251.82,249.56,246.56,244.06
37.12936,-122.122657,10432.264575332367,251.82,249.56,246.56,244.06
37.129371,-122.122658,10433.405925409836,251.82,249.56,246.56,244.06
37.129382,-122.122659,10434.547294215801,251.82,249.56,246.56,244.06
37.129388,-122.122659,10435.149126086604,251.82,249.56,246.56,244.06
37.129393,-122.12266,10435.688681748135,251.82,249.56,246.56,244.06
37.129398,-122.122661,10436.228239771008,251.82,249.56,246.56,244.06
37.129404,-122.122663,10436.906129356072,251.82,249.56,246.56,244.06
37.129409,-122.122664,10437.445691606354,251.82,249.56,246.56,244.06
37.129414,-122.122666,10438.023275403615,251.82,249.56,246.56,244.06
37.129425,-122.12267,10439.278754495352,251.82,249.56,246.56,244.06
37.129441,-122.122676,10441.111824718939,251.82,249.56,246.56,244.06
37.129519,-122.122705,10450.038645580116,251.82,249.56,246.56,244.06
37.129535,-122.122711,10451.871759329682,251.82,249.56,246.56,244.06
37.129555,-122.12272,10454.220163124088,251.82,249.56,246.56,244.06
37.129581,-122.12273,10457.208497660678,251.82,249.56,246.56,244.06
37.129601,-122.122739,10459.556915432138,251.82,249.56,246.56,244.06
37.129616,-122.122745,10461.289735827977,251.82,249.56,246.56,244.06
37.129632,-122.122752,10463.16087878776,251.82,249.56,246.56,244.06
37.129893,-122.122872,10493.905112510574,251.82,249.56,246.56,244.06
37.129986,-122.122914,10504.831322435417,251.82,249.56,246.56,244.06
37.130006,-122.122923,10507.179833451879,251.82,249.56,246.56,244.06
37.130022,-122.122931,10509.089014609706,251.82,249.56,246.56,244.06
37.130027,-122.122933,10509.666653470806,251.82,249.56,246.56,244.06
37.130037,-122.122939,10510.897853418564,251.82,249.56,246.56,244.06
37.130046,-122.122944,10511.990749018587,251.82,249.56,246.56,244.06
37.130061,-122.122953,10513.83754883313,251.82,249.56,246.56,244.06
37.130125,-122.122991,10521.702043063708,251.82,249.56,246.56,244.06
37.130183,-122.123026,10528.850593211133,251.82,249.56,246.56,244.06
37.130198,-122.123035,10530.697392559408,251.82,249.56,246.56,244.06
37.130207,-122.123041,10531.82824919703,251.82,249.56,246.56,244.06
37.130212,-122.123045,10532.48181125223,251.82,249.56,246.56,244.06
37.130217,-122.123048,10533.097411059396,251.82,249.56,246.56,244.06
37.130221,-122.123052,10533.650631901171,251.82,249.56,246.56,244.06
37.130225,-122.123056,10534.203854390596,251.82,249.56,246.56,244.06
37.130229,-122.12306,10534.757078522376,251.82,249.56,246.56,244.06
37.130233,-122.123065,10535.348271242363,251.82,249.56,246.56,244.06
37.130243,-122.123075,10536.731345390674,251.82,249.56,246.56,244.06
37.130253,-122.123087,10538.1903755855,251.82,249.56,246.56,244.06
37.130272,-122.12311,10540.970191803079,251.82,249.56,246.56,244.06
37.130501,-122.123411,10575.386736085795,251.82,249.56,246.56,244.06
37.130569,-122.1235,10585.595234171646,251.82,249.56,246.56,244.06
37.130577,-122.12351,10586.778392401455,251.82,249.56,246.56,244.06
37.130584,-122.12352,10587.861317260858,251.82,249.56,246.56,244.06
37.130591,-122.123531,10588.982385284993,251.82,249.56,246.56,244.06
37.130594,-122.123536,10589.473744471172,251.82,249.56,246.56,244.06
37.130598,-122.123541,10590.06535535434,251.82,249.56,246.56,244.06
37.130604,-122.123552,10591.086233404834,251.82,249.56,246.56,244.06
37.130613,-122.123569,10592.636682515049,251.82,249.56,246.56,244.06
37.130668,-122.123677,10602.270418170798,251.82,249.56,246.56,244.06
37.130677,-122.123694,10603.821484049146,251.82,249.56,246.56,244.06
37.130683,-122.123706,10604.881037584722,251.82,249.56,246.56,244.06
37.130685,-122.123712,10605.310628109744,251.82,249.56,246.56,244.06
37.130688,-122.123717,10605.8022323368,251.82,249.56,246.56,244.06
37.13069,-122.123724,10606.270050322273,251.82,249.56,246.56,244.06
37.130692,-122.12373,10606.699681298867,251.82,249.56,246.56,244.06
37.130693,-122.123736,10607.029130846344,251.82,249.56,246.56,244.06
37.130695,-122.123742,10607.458791677076,251.82,249.56,246.56,244.06
37.130701,-122.123767,10609.01542875506,251.82,249.56,246.56,244.06
37.130704,-122.123779,10609.77473548527,251.82,249.56,246.56,244.06
37.130705,-122.123785,10610.104322458288,251.82,249.56,246.56,244.06
37.130707,-122.123791,10610.534105569426,251.82,249.56,246.56,244.06
37.130709,-122.123797,10610.96390272475,251.82,249.56,246.56,244.06
37.130712,-122.123803,10611.493889055453,251.82,249.56,246.56,244.06
37.130714,-122.123809,10611.92371254997,251.82,249.56,246.56,244.06
37.130717,-122.123814,10612.415472452283,251.82,249.56,246.56,244.06
37.130724,-122.123825,10613.537434216343,251.82,249.56,246.56,244.06
37.13073,-122.123836,10614.559256985774,251.82,249.56,246.56,244.06
37.13074,-122.123852,10616.173085068775,251.82,249.56,246.56,244.06
37.130774,-122.123904,10621.568676309656,251.82,249.56,246.56,244.06
37.130878,-122.124066,10638.189392969141,251.82,249.56,246.56,244.06
37.130891,-122.124087,10640.296170699132,251.82,249.56,246.56,244.06
37.130904,-122.124106,10642.326336046925,251.82,249.56,246.56,244.06
37.130911,-122.124115,10643.372319065584,251.82,249.56,246.56,244.06
37.130914,-122.12412,10643.864445217387,251.82,249.56,246.56,244.06
37.130917,-122.124124,10644.318212600827,251.82,249.56,246.56,244.06
37.130921,-122.124129,10644.910451564858,251.82,249.56,246.56,244.06
37.130929,-122.124138,10646.056572712725,251.82,249.56,246.56,244.06
37.130942,-122.124151,10647.85668721182,251.82,249.56,246.56,244.06
37.131,-122.124212,10656.003328471314,251.82,249.56,246.56,244.06
37.13105,-122.124264,10663.004118274195,251.82,249.56,246.56,244.06
37.131058,-122.124272,10664.11198283496,251.82,249.56,246.56,244.06
37.131067,-122.12428,10665.319932894517,251.82,249.56,246.56,244.06
37.131071,-122.124284,10665.87387001784,251.82,249.56,246.56,244.06
37.131076,-122.124288,10666.527887045952,251.82,249.56,246.56,244.06
37.13108,-122.124292,10667.081826687701,251.82,249.56,246.56,244.06
